Timestamp,R_0,C_0,R_1,C_1,R_2,C_2,R_3,C_3
0.910629	6.81773e+03	1.74632e-10	1.25154e+04	1.08276e-10	2.61327e+04	7.69070e-11	1.91164e+04	1.03550e-10
0.942541	6.80672e+03	1.74518e-10	1.25092e+04	1.08215e-10	2.61286e+04	7.68181e-11	1.91159e+04	1.03277e-10
0.993406	6.80506e+03	1.74708e-10	1.25183e+04	1.08086e-10	2.61265e+04	7.69240e-11	1.91162e+04	1.02649e-10
1.022328	6.81855e+03	1.74537e-10	1.25123e+04	1.08214e-10	2.61360e+04	7.68852e-11	1.91109e+04	1.03610e-10
1.256588	6.81580e+03	1.74509e-10	1.25060e+04	1.08027e-10	2.61314e+04	7.68228e-11	1.91124e+04	1.03108e-10
1.256588	6.81415e+03	1.74699e-10	1.25167e+04	1.07992e-10	2.61310e+04	7.69179e-11	1.91138e+04	1.02606e-10
1.256588	6.82407e+03	1.74594e-10	1.25107e+04	1.08183e-10	2.61344e+04	7.68961e-11	1.91091e+04	1.03630e-10
1.256588	6.80314e+03	1.74585e-10	1.25091e+04	1.08089e-10	2.61331e+04	7.68119e-11	1.91148e+04	1.02941e-10
1.256588	6.80506e+03	1.74708e-10	1.25168e+04	1.08055e-10	2.61287e+04	7.68866e-11	1.91149e+04	1.02732e-10
1.27853	6.82213e+03	1.74471e-10	1.25077e+04	1.08247e-10	2.61365e+04	7.68587e-11	1.91121e+04	1.03736e-10
1.310402	6.80480e+03	1.74395e-10	1.25075e+04	1.07995e-10	2.61336e+04	7.67854e-11	1.91112e+04	1.02981e-10
1.359275	6.80589e+03	1.74613e-10	1.25183e+04	1.08023e-10	2.61315e+04	7.68914e-11	1.91143e+04	1.02878e-10
1.390188	6.81580e+03	1.74509e-10	1.25061e+04	1.08153e-10	2.61370e+04	7.68322e-11	1.91103e+04	1.03756e-10
1.443049	6.80397e+03	1.74490e-10	1.25075e+04	1.07995e-10	2.61319e+04	7.67963e-11	1.91124e+04	1.02898e-10
1.502888	6.81029e+03	1.74452e-10	1.25168e+04	1.08055e-10	2.61282e+04	7.69131e-11	1.91172e+04	1.02985e-10
1.555747	6.81745e+03	1.74320e-10	1.25045e+04	1.08185e-10	2.61342e+04	7.68275e-11	1.91103e+04	1.03756e-10
1.58866	6.80480e+03	1.74395e-10	1.25090e+04	1.07963e-10	2.61314e+04	7.68228e-11	1.91119e+04	1.02835e-10
1.63753	6.80480e+03	1.74395e-10	1.25168e+04	1.08055e-10	2.61299e+04	7.69023e-11	1.91142e+04	1.03088e-10
1.679417	6.81828e+03	1.74225e-10	1.25030e+04	1.08154e-10	2.61359e+04	7.68167e-11	1.91097e+04	1.03693e-10
1.680416	6.81029e+03	1.74452e-10	1.25121e+04	1.07962e-10	2.61297e+04	7.68337e-11	1.91125e+04	1.02689e-10
1.72729	6.81222e+03	1.74575e-10	1.25168e+04	1.08118e-10	2.61282e+04	7.69131e-11	1.91147e+04	1.03151e-10
1.811067	6.81553e+03	1.74197e-10	1.25014e+04	1.08123e-10	2.61342e+04	7.68275e-11	1.91109e+04	1.03610e-10
1.847967	6.80480e+03	1.74395e-10	1.25151e+04	1.07898e-10	2.61275e+04	7.68710e-11	1.91132e+04	1.02542e-10
1.855967	6.81580e+03	1.74509e-10	1.25168e+04	1.08055e-10	2.61305e+04	7.69443e-11	1.91117e+04	1.03254e-10
1.909803	6.81745e+03	1.74320e-10	1.25045e+04	1.08122e-10	2.61297e+04	7.68337e-11	1.91104e+04	1.03547e-10
1.947703	6.80947e+03	1.74547e-10	1.25151e+04	1.07898e-10	2.61282e+04	7.69131e-11	1.91132e+04	1.02542e-10
1.967651	6.82489e+03	1.74499e-10	1.25168e+04	1.08118e-10	2.61322e+04	7.69335e-11	1.91086e+04	1.03357e-10
2.032476	6.81387e+03	1.74386e-10	1.25029e+04	1.08028e-10	2.61342e+04	7.68275e-11	1.91092e+04	1.03420e-10
2.074364	6.80589e+03	1.74613e-10	1.25136e+04	1.07867e-10	2.61287e+04	7.68866e-11	1.91145e+04	1.02459e-10
2.103287	6.81938e+03	1.74443e-10	1.25137e+04	1.08056e-10	2.61350e+04	7.69382e-11	1.91092e+04	1.03420e-10
2.14717	6.81580e+03	1.74509e-10	1.25029e+04	1.08028e-10	2.61364e+04	7.67902e-11	1.91099e+04	1.03274e-10
2.175096	6.80589e+03	1.74613e-10	1.25151e+04	1.07898e-10	2.61320e+04	7.68649e-11	1.91114e+04	1.02562e-10
2.26685	6.81580e+03	1.74509e-10	1.25138e+04	1.08182e-10	2.61344e+04	7.68961e-11	1.91109e+04	1.03610e-10
2.280813	6.80754e+03	1.74424e-10	1.25028e+04	1.07965e-10	2.61336e+04	7.67854e-11	1.91081e+04	1.03294e-10
2.336665	6.79764e+03	1.74528e-10	1.25151e+04	1.07898e-10	2.61304e+04	7.68758e-11	1.91120e+04	1.02626e-10
2.404488	6.81938e+03	1.74443e-10	1.25075e+04	1.08058e-10	2.61332e+04	7.68805e-11	1.91104e+04	1.03547e-10
2.475295	6.80837e+03	1.74329e-10	1.25044e+04	1.07933e-10	2.61319e+04	7.67963e-11	1.91087e+04	1.03148e-10
2.534138	6.80122e+03	1.74461e-10	1.25151e+04	1.07836e-10	2.61287e+04	7.68866e-11	1.91156e+04	1.02586e-10
2.534138	6.81855e+03	1.74537e-10	1.25044e+04	1.07996e-10	2.61349e+04	7.68696e-11	1.91086e+04	1.03567e-10
2.535136	6.81497e+03	1.74604e-10	1.25043e+04	1.07870e-10	2.61331e+04	7.68119e-11	1.91094e+04	1.03001e-10
2.569044	6.80589e+03	1.74613e-10	1.25166e+04	1.07867e-10	2.61270e+04	7.68975e-11	1.91144e+04	1.02669e-10
2.712661	6.81580e+03	1.74509e-10	1.25060e+04	1.08027e-10	2.61354e+04	7.68431e-11	1.91086e+04	1.03567e-10
2.722634	6.80672e+03	1.74518e-10	1.25058e+04	1.07838e-10	2.61302e+04	7.68072e-11	1.91101e+04	1.02855e-10
2.722634	6.80864e+03	1.74642e-10	1.25197e+04	1.07866e-10	2.61294e+04	7.69287e-11	1.91095e+04	1.02792e-10
2.722634	6.81938e+03	1.74443e-10	1.25060e+04	1.08027e-10	2.61332e+04	7.68805e-11	1.91091e+04	1.03630e-10
2.854283	6.80480e+03	1.74395e-10	1.25089e+04	1.07774e-10	2.61264e+04	7.68554e-11	1.91125e+04	1.02689e-10
2.854283	6.80864e+03	1.74642e-10	1.25182e+04	1.07898e-10	2.61305e+04	7.69443e-11	1.91095e+04	1.02792e-10
2.866251	6.81745e+03	1.74320e-10	1.25029e+04	1.08028e-10	2.61365e+04	7.68587e-11	1.91062e+04	1.03524e-10
2.894181	6.80480e+03	1.74395e-10	1.25119e+04	1.07711e-10	2.61320e+04	7.68649e-11	1.91090e+04	1.02519e-10
2.987928	6.81222e+03	1.74575e-10	1.25182e+04	1.07898e-10	2.61317e+04	7.69599e-11	1.91106e+04	1.02918e-10
3.019841	6.82020e+03	1.74348e-10	1.25028e+04	1.07965e-10	2.61354e+04	7.68431e-11	1.91062e+04	1.03524e-10
3.05774	6.80039e+03	1.74556e-10	1.25104e+04	1.07742e-10	2.61297e+04	7.68337e-11	1.91108e+04	1.02499e-10
3.081676	6.81029e+03	1.74452e-10	1.25151e+04	1.07898e-10	2.61339e+04	7.69226e-11	1.91100e+04	1.03064e-10
3.13254	6.81662e+03	1.74414e-10	1.25013e+04	1.07934e-10	2.61375e+04	7.68058e-11	1.91074e+04	1.03440e-10
3.133538	6.80314e+03	1.74585e-10	1.25120e+04	1.07774e-10	2.61325e+04	7.68384e-11	1.91085e+04	1.02456e-10
3.166449	6.81222e+03	1.74575e-10	1.25136e+04	1.07930e-10	2.61339e+04	7.69226e-11	1.91087e+04	1.03148e-10
3.214325	6.81112e+03	1.74357e-10	1.25028e+04	1.07965e-10	2.61364e+04	7.67902e-11	1.91056e+04	1.03460e-10
3.273166	6.80314e+03	1.74585e-10	1.25120e+04	1.07774e-10	2.61292e+04	7.68602e-11	1.91108e+04	1.02499e-10
3.408803	6.81222e+03	1.74575e-10	1.25120e+04	1.07899e-10	2.61310e+04	7.69179e-11	1.91129e+04	1.03171e-10
3.44475	6.81470e+03	1.74291e-10	1.24997e+04	1.07903e-10	2.61359e+04	7.68167e-11	1.91068e+04	1.03377e-10
3.44475	6.81029e+03	1.74452e-10	1.25104e+04	1.07680e-10	2.61304e+04	7.68758e-11	1.91121e+04	1.02416e-10
3.44475	6.81662e+03	1.74414e-10	1.25074e+04	1.07932e-10	2.61327e+04	7.69070e-11	1.91086e+04	1.03357e-10
3.476623	6.81112e+03	1.74357e-10	1.25012e+04	1.07871e-10	2.61375e+04	7.68058e-11	1.91075e+04	1.03231e-10
3.638234	6.80039e+03	1.74556e-10	1.25150e+04	1.07710e-10	2.61299e+04	7.69023e-11	1.91121e+04	1.02416e-10
3.638234	6.81855e+03	1.74537e-10	1.25121e+04	1.07962e-10	2.61327e+04	7.69070e-11	1.91086e+04	1.03357e-10
3.656143	6.81387e+03	1.74386e-10	1.25027e+04	1.07776e-10	2.61297e+04	7.68337e-11	1.91100e+04	1.03064e-10
3.656143	6.80506e+03	1.74708e-10	1.25166e+04	1.07741e-10	2.61294e+04	7.69287e-11	1.91103e+04	1.02436e-10
3.731941	6.82049e+03	1.74660e-10	1.25074e+04	1.07932e-10	2.61372e+04	7.69008e-11	1.91032e+04	1.03417e-10
3.731941	6.80864e+03	1.74642e-10	1.25027e+04	1.07713e-10	2.61354e+04	7.68431e-11	1.91065e+04	1.02895e-10
3.785799	6.80314e+03	1.74585e-10	1.25134e+04	1.07679e-10	2.61339e+04	7.69226e-11	1.91079e+04	1.02392e-10
3.858604	6.82571e+03	1.74405e-10	1.25028e+04	1.07902e-10	2.61355e+04	7.69117e-11	1.91032e+04	1.03417e-10
3.858604	6.81029e+03	1.74452e-10	1.25058e+04	1.07712e-10	2.61325e+04	7.68384e-11	1.91077e+04	1.02812e-10
3.955347	6.80506e+03	1.74708e-10	1.25150e+04	1.07710e-10	2.61310e+04	7.69179e-11	1.91096e+04	1.02582e-10
3.955347	6.81938e+03	1.74443e-10	1.25028e+04	1.07965e-10	2.61377e+04	7.68743e-11	1.91062e+04	1.03524e-10
3.956344	6.80672e+03	1.74518e-10	1.25042e+04	1.07681e-10	2.61319e+04	7.67963e-11	1.91071e+04	1.02748e-10
4.042113	6.80506e+03	1.74708e-10	1.25150e+04	1.07710e-10	2.61315e+04	7.68914e-11	1.91084e+04	1.02665e-10
4.042113	6.81662e+03	1.74414e-10	1.25012e+04	1.07871e-10	2.61365e+04	7.68587e-11	1.91049e+04	1.03607e-10
4.105947	6.80837e+03	1.74329e-10	1.25027e+04	1.07713e-10	2.61331e+04	7.68119e-11	1.91066e+04	1.02685e-10
4.137862	6.80864e+03	1.74642e-10	1.25135e+04	1.07742e-10	2.61282e+04	7.69131e-11	1.91113e+04	1.02772e-10
4.179747	6.82020e+03	1.74348e-10	1.25012e+04	1.07808e-10	2.61370e+04	7.68322e-11	1.91062e+04	1.03524e-10
4.278483	6.80397e+03	1.74490e-10	1.25057e+04	1.07649e-10	2.61309e+04	7.68493e-11	1.91060e+04	1.02622e-10
4.281475	6.81057e+03	1.74765e-10	1.25134e+04	1.07679e-10	2.61322e+04	7.69335e-11	1.91101e+04	1.02855e-10
4.281475	6.81662e+03	1.74414e-10	1.24997e+04	1.07840e-10	2.61387e+04	7.68214e-11	1.91038e+04	1.03481e-10
4.319378	6.80122e+03	1.74461e-10	1.25072e+04	1.07617e-10	2.61309e+04	7.68493e-11	1.91067e+04	1.02476e-10
4.35428	6.80589e+03	1.74613e-10	1.25135e+04	1.07805e-10	2.61294e+04	7.69287e-11	1.91088e+04	1.02938e-10
4.398163	6.82020e+03	1.74348e-10	1.24981e+04	1.07809e-10	2.61370e+04	7.68322e-11	1.91050e+04	1.03397e-10
4.447033	6.80947e+03	1.74547e-10	1.25072e+04	1.07617e-10	2.61287e+04	7.68866e-11	1.91079e+04	1.02392e-10
4.478948	6.82049e+03	1.74660e-10	1.25135e+04	1.07742e-10	2.61345e+04	7.69646e-11	1.91058e+04	1.03041e-10
4.526821	6.82213e+03	1.74471e-10	1.24981e+04	1.07746e-10	2.61337e+04	7.68540e-11	1.91057e+04	1.03251e-10
4.558735	6.80231e+03	1.74680e-10	1.25103e+04	1.07617e-10	2.61299e+04	7.69023e-11	1.91086e+04	1.02246e-10
4.606608	6.81580e+03	1.74509e-10	1.25120e+04	1.07774e-10	2.61350e+04	7.69382e-11	1.91046e+04	1.03124e-10
4.638523	6.81580e+03	1.74509e-10	1.24996e+04	1.07714e-10	2.61354e+04	7.68431e-11	1.91051e+04	1.03188e-10
4.687392	6.80231e+03	1.74680e-10	1.25103e+04	1.07617e-10	2.61315e+04	7.68914e-11	1.91086e+04	1.02246e-10
4.737259	6.81580e+03	1.74509e-10	1.25089e+04	1.07774e-10	2.61334e+04	7.69491e-11	1.91057e+04	1.03251e-10
4.766181	6.81580e+03	1.74509e-10	1.24981e+04	1.07746e-10	2.61375e+04	7.68058e-11	1.91046e+04	1.03124e-10
4.814054	6.80506e+03	1.74708e-10	1.25134e+04	1.07616e-10	2.61332e+04	7.68805e-11	1.91073e+04	1.02329e-10
4.846966	6.81580e+03	1.74509e-10	1.25074e+04	1.07869e-10	2.61372e+04	7.69008e-11	1.91050e+04	1.03397e-10
4.894838	6.81305e+03	1.74481e-10	1.24996e+04	1.07714e-10	2.61364e+04	7.67902e-11	1.91040e+04	1.03061e-10
4.990582	6.80782e+03	1.74737e-10	1.25103e+04	1.07554e-10	2.61332e+04	7.68805e-11	1.91079e+04	1.02392e-10
4.99158	6.81691e+03	1.74727e-10	1.25043e+04	1.07807e-10	2.61360e+04	7.68852e-11	1.91045e+04	1.03334e-10
5.067382	6.80754e+03	1.74424e-10	1.24980e+04	1.07683e-10	2.61375e+04	7.68058e-11	1.91034e+04	1.02998e-10
5.07141	6.80039e+03	1.74556e-10	1.25088e+04	1.07586e-10	2.61327e+04	7.69070e-11	1.91079e+04	1.02392e-10
5.136196	6.82213e+03	1.74471e-10	1.24996e+04	1.07777e-10	2.61377e+04	7.68743e-11	1.91050e+04	1.03397e-10
5.179081	6.81387e+03	1.74386e-10	1.24995e+04	1.07588e-10	2.61359e+04	7.68167e-11	1.91035e+04	1.02788e-10
5.197074	6.80672e+03	1.74518e-10	1.25149e+04	1.07584e-10	2.61310e+04	7.69179e-11	1.91090e+04	1.02519e-10
5.245903	6.81855e+03	1.74537e-10	1.25012e+04	1.07745e-10	2.61365e+04	7.68587e-11	1.91050e+04	1.03397e-10
5.341261	6.80864e+03	1.74642e-10	1.24965e+04	1.07652e-10	2.61375e+04	7.68058e-11	1.91065e+04	1.02895e-10
5.342256	6.81305e+03	1.74481e-10	1.25088e+04	1.07586e-10	2.61310e+04	7.69179e-11	1.91034e+04	1.02998e-10
5.343253	6.81580e+03	1.74509e-10	1.25088e+04	1.07649e-10	2.61310e+04	7.69179e-11	1.91006e+04	1.02682e-10
5.466966	6.80699e+03	1.74832e-10	1.24980e+04	1.07683e-10	2.61370e+04	7.68322e-11	1.91095e+04	1.02792e-10
5.493852	6.81662e+03	1.74414e-10	1.25104e+04	1.07680e-10	2.61339e+04	7.69226e-11	1.91028e+04	1.03144e-10
5.494849	6.81855e+03	1.74537e-10	1.25088e+04	1.07649e-10	2.61327e+04	7.69070e-11	1.91024e+04	1.02662e-10
5.635473	6.80975e+03	1.74860e-10	1.24980e+04	1.07620e-10	2.61375e+04	7.68058e-11	1.91077e+04	1.02812e-10
5.638507	6.81387e+03	1.74386e-10	1.25088e+04	1.07586e-10	2.61334e+04	7.69491e-11	1.90991e+04	1.03184e-10
5.638507	6.81222e+03	1.74575e-10	1.25057e+04	1.07649e-10	2.61327e+04	7.69070e-11	1.91024e+04	1.02662e-10
5.638507	6.80782e+03	1.74737e-10	1.25011e+04	1.07619e-10	2.61354e+04	7.68431e-11	1.91088e+04	1.02938e-10
5.753159	6.81636e+03	1.74102e-10	1.25134e+04	1.07553e-10	2.61305e+04	7.69443e-11	1.91022e+04	1.03081e-10
5.753159	6.81580e+03	1.74509e-10	1.25042e+04	1.07618e-10	2.61320e+04	7.68649e-11	1.91054e+04	1.02559e-10
5.852938	6.80231e+03	1.74680e-10	1.25011e+04	1.07619e-10	2.61359e+04	7.68167e-11	1.91094e+04	1.03001e-10
5.905755	6.81470e+03	1.74291e-10	1.25103e+04	1.07554e-10	2.61322e+04	7.69335e-11	1.90974e+04	1.02994e-10
5.905755	6.81140e+03	1.74670e-10	1.25026e+04	1.07650e-10	2.61349e+04	7.68696e-11	1.91036e+04	1.02578e-10
5.989529	6.80424e+03	1.74803e-10	1.24980e+04	1.07620e-10	2.61387e+04	7.68214e-11	1.91076e+04	1.03021e-10
5.994515	6.81938e+03	1.74443e-10	1.25103e+04	1.07491e-10	2.61350e+04	7.69382e-11	1.90969e+04	1.02931e-10
5.994515	6.81140e+03	1.74670e-10	1.25026e+04	1.07587e-10	2.61349e+04	7.68696e-11	1.91042e+04	1.02642e-10
6.001523	6.81057e+03	1.74765e-10	1.24995e+04	1.07588e-10	2.61382e+04	7.68478e-11	1.91076e+04	1.03021e-10
6.057348	6.81745e+03	1.74320e-10	1.25103e+04	1.07491e-10	2.61317e+04	7.69599e-11	1.90981e+04	1.02848e-10
6.081285	6.80589e+03	1.74613e-10	1.25026e+04	1.07587e-10	2.61337e+04	7.68540e-11	1.91060e+04	1.02622e-10
6.137135	6.80864e+03	1.74642e-10	1.25010e+04	1.07556e-10	2.61354e+04	7.68431e-11	1.91076e+04	1.03021e-10
6.178026	6.81470e+03	1.74291e-10	1.25103e+04	1.07491e-10	2.61289e+04	7.69552e-11	1.90981e+04	1.02848e-10
6.20695	6.80864e+03	1.74642e-10	1.25011e+04	1.07619e-10	2.61337e+04	7.68540e-11	1.91060e+04	1.02622e-10
6.254821	6.80947e+03	1.74547e-10	1.25041e+04	1.07555e-10	2.61349e+04	7.68696e-11	1.91082e+04	1.03084e-10
6.286736	6.81580e+03	1.74509e-10	1.25103e+04	1.07617e-10	2.61305e+04	7.69443e-11	1.90999e+04	1.02828e-10
6.334608	6.80782e+03	1.74737e-10	1.25010e+04	1.07556e-10	2.61354e+04	7.68431e-11	1.91060e+04	1.02622e-10
6.366522	6.81305e+03	1.74481e-10	1.25041e+04	1.07555e-10	2.61389e+04	7.68899e-11	1.91022e+04	1.03081e-10
6.414395	6.81580e+03	1.74509e-10	1.25087e+04	1.07523e-10	2.61334e+04	7.69491e-11	1.90975e+04	1.02785e-10
6.462269	6.80975e+03	1.74860e-10	1.24964e+04	1.07526e-10	2.61359e+04	7.68167e-11	1.91054e+04	1.02559e-10
6.496176	6.81855e+03	1.74537e-10	1.25041e+04	1.07492e-10	2.61344e+04	7.68961e-11	1.91016e+04	1.03018e-10
6.545047	6.82213e+03	1.74471e-10	1.25087e+04	1.07523e-10	2.61345e+04	7.69646e-11	1.90982e+04	1.02638e-10
6.642785	6.81057e+03	1.74765e-10	1.24980e+04	1.07557e-10	2.61359e+04	7.68167e-11	1.91066e+04	1.02685e-10
6.642785	6.81470e+03	1.74291e-10	1.25103e+04	1.07491e-10	2.61310e+04	7.69179e-11	1.91016e+04	1.03018e-10
6.656748	6.81387e+03	1.74386e-10	1.25103e+04	1.07491e-10	2.61339e+04	7.69226e-11	1.90971e+04	1.02512e-10
6.826296	6.80589e+03	1.74613e-10	1.24995e+04	1.07462e-10	2.61375e+04	7.68058e-11	1.91071e+04	1.02748e-10
6.826296	6.80920e+03	1.74234e-10	1.25071e+04	1.07429e-10	2.61355e+04	7.69117e-11	1.90992e+04	1.02974e-10
6.826296	6.81580e+03	1.74509e-10	1.25056e+04	1.07461e-10	2.61327e+04	7.69070e-11	1.90989e+04	1.02492e-10
6.908078	6.80231e+03	1.74680e-10	1.24949e+04	1.07557e-10	2.61387e+04	7.68214e-11	1.91095e+04	1.02792e-10
6.908078	6.81470e+03	1.74291e-10	1.25041e+04	1.07429e-10	2.61339e+04	7.69226e-11	1.90992e+04	1.02974e-10
6.94897	6.81662e+03	1.74414e-10	1.25041e+04	1.07492e-10	2.61355e+04	7.69117e-11	1.91012e+04	1.02535e-10
6.991856	6.81057e+03	1.74765e-10	1.24979e+04	1.07494e-10	2.61387e+04	7.68214e-11	1.91059e+04	1.02831e-10
6.991856	6.81745e+03	1.74320e-10	1.25087e+04	1.07397e-10	2.61317e+04	7.69599e-11	1.90992e+04	1.02974e-10
7.125501	6.81415e+03	1.74699e-10	1.25026e+04	1.07524e-10	2.61349e+04	7.68696e-11	1.91007e+04	1.02472e-10
7.125501	6.80424e+03	1.74803e-10	1.24949e+04	1.07557e-10	2.61387e+04	7.68214e-11	1.91077e+04	1.02812e-10
7.163912	6.81470e+03	1.74291e-10	1.25087e+04	1.07460e-10	2.61305e+04	7.69443e-11	1.91005e+04	1.02891e-10
7.180868	6.80947e+03	1.74547e-10	1.25010e+04	1.07493e-10	2.61349e+04	7.68696e-11	1.91025e+04	1.02452e-10
7.21777	6.80589e+03	1.74613e-10	1.24964e+04	1.07526e-10	2.61382e+04	7.68478e-11	1.91065e+04	1.02895e-10
7.251679	6.81938e+03	1.74443e-10	1.25118e+04	1.07459e-10	2.61334e+04	7.69491e-11	1.90974e+04	1.02994e-10
7.312518	6.81333e+03	1.74793e-10	1.25010e+04	1.07493e-10	2.61349e+04	7.68696e-11	1.91025e+04	1.02452e-10
7.355402	6.81140e+03	1.74670e-10	1.24964e+04	1.07463e-10	2.61382e+04	7.68478e-11	1.91028e+04	1.02935e-10
7.441174	6.81828e+03	1.74225e-10	1.25117e+04	1.07333e-10	2.61345e+04	7.69646e-11	1.90939e+04	1.02824e-10
7.475087	6.80589e+03	1.74613e-10	1.25025e+04	1.07461e-10	2.61349e+04	7.68696e-11	1.91025e+04	1.02452e-10
7.475087	6.81029e+03	1.74452e-10	1.25010e+04	1.07430e-10	2.61349e+04	7.68696e-11	1.91052e+04	1.02978e-10
7.508007	6.81745e+03	1.74320e-10	1.25102e+04	1.07365e-10	2.61334e+04	7.69491e-11	1.90946e+04	1.02678e-10
7.557861	6.80231e+03	1.74680e-10	1.24995e+04	1.07462e-10	2.61354e+04	7.68431e-11	1.91049e+04	1.02495e-10
7.601747	6.80837e+03	1.74329e-10	1.25010e+04	1.07430e-10	2.61365e+04	7.68587e-11	1.91034e+04	1.02998e-10
7.647664	6.81112e+03	1.74357e-10	1.25086e+04	1.07334e-10	2.61344e+04	7.68961e-11	1.90989e+04	1.02492e-10
7.647664	6.81497e+03	1.74604e-10	1.25117e+04	1.07333e-10	2.61362e+04	7.69538e-11	1.90990e+04	1.02282e-10
7.789245	6.82653e+03	1.74310e-10	1.24995e+04	1.07525e-10	2.61384e+04	7.69164e-11	1.90973e+04	1.03204e-10
7.789245	6.81029e+03	1.74452e-10	1.25009e+04	1.07304e-10	2.61349e+04	7.68696e-11	1.91025e+04	1.02452e-10
7.791246	6.81140e+03	1.74670e-10	1.25133e+04	1.07365e-10	2.61334e+04	7.69491e-11	1.91025e+04	1.02452e-10
7.85906	6.81662e+03	1.74414e-10	1.24964e+04	1.07526e-10	2.61405e+04	7.68790e-11	1.90979e+04	1.03268e-10
7.892968	6.80480e+03	1.74395e-10	1.25024e+04	1.07272e-10	2.61342e+04	7.68275e-11	1.91001e+04	1.02409e-10
7.957824	6.81222e+03	1.74575e-10	1.25102e+04	1.07365e-10	2.61350e+04	7.69382e-11	1.91000e+04	1.02618e-10
7.957824	6.81662e+03	1.74414e-10	1.24949e+04	1.07494e-10	2.61399e+04	7.68370e-11	1.90979e+04	1.03268e-10
8.04257	6.80397e+03	1.74490e-10	1.25024e+04	1.07272e-10	2.61325e+04	7.68384e-11	1.91008e+04	1.02262e-10
8.061522	6.81140e+03	1.74670e-10	1.25102e+04	1.07365e-10	2.61334e+04	7.69491e-11	1.91042e+04	1.02642e-10
8.097422	6.82213e+03	1.74471e-10	1.24964e+04	1.07463e-10	2.61399e+04	7.68370e-11	1.90979e+04	1.03268e-10
8.14729	6.80672e+03	1.74518e-10	1.25024e+04	1.07272e-10	2.61349e+04	7.68696e-11	1.91008e+04	1.02262e-10
8.149286	6.81222e+03	1.74575e-10	1.25056e+04	1.07398e-10	2.61339e+04	7.69226e-11	1.91035e+04	1.02788e-10
8.194165	6.81470e+03	1.74291e-10	1.24902e+04	1.07401e-10	2.61415e+04	7.68261e-11	1.90973e+04	1.03204e-10
8.244031	6.80480e+03	1.74395e-10	1.25039e+04	1.07178e-10	2.61315e+04	7.68914e-11	1.91020e+04	1.02179e-10
