Time;159.000000;162.703586;166.493439;170.371570;174.340033;178.400934;182.556426;186.808711;191.160045;195.612735;200.169140;204.831679;209.602821;214.485098;219.481098;224.593470;229.824924;235.178234;240.656239;246.261842;251.998018;257.867805;263.874318;270.020741;276.310332;282.746426;289.332437;296.071855;302.968254;310.025291;317.246708;324.636333;332.198085;339.935972;347.854098;355.956661;364.247957;372.732382;381.414434;390.298718;399.389943;408.692929;418.212611;427.954034;437.922364;448.122886;458.561009;469.242267;480.172324;491.356974;502.802148;514.513915;526.498483;538.762208;551.311592;564.153289;577.294107;590.741014;604.501140;618.581781;632.990401;647.734642;662.822320;678.261435;694.060173;710.226912;726.770221;743.698875;761.021847;778.748323;796.887701;815.449601;834.443862;853.880556;873.769989;894.122707;914.949500;936.261412;958.069742;980.386053;1003.222178;1026.590224;1050.502582;1074.971931;1100.011244;1125.633797;1151.853177;1178.683284;1206.138344;1234.232915;1262.981893;1292.400521;1322.504396;1353.309481;1384.832108;1417.088992;1450.097235;1483.874338;1518.438212;1553.807181;1590.000000;1627.035858;1664.934391;1703.715695;1743.400332;1784.009342;1825.564258;1868.087112;1911.600451;1956.127346;2001.691405;2048.316787;2096.028214;2144.850983;2194.810981;2245.934696;2298.249235;2351.782337;2406.562385;2462.618424;2519.980176;2578.678055;2638.743183;2700.207407;2763.103318;2827.464262;2893.324365;2960.718547;3029.682542;3100.252914;3172.467081;3246.363332;3321.980848;3399.359722;3478.540982;3559.566610;3642.479568;3727.323816;3814.144341;3902.987176;3993.899426;4086.929295;4182.126107;4279.540338;4379.223638;4481.228861;4585.610090;4692.422670;4801.723235;4913.569738;5028.021480;5145.139145;5264.984832;5387.622083;5513.115922;5641.532889;5772.941071;5907.410143;6045.011401;6185.817805;6329.904012;6477.346417;6628.223197;6782.614349;6940.601733;7102.269115;7267.702215;7436.988746;7610.218468;7787.483228;7968.877015;8154.496005;8344.438618;8538.805562;8737.699894;8941.227071;9149.495004;9362.614120;9580.697419;9803.860530;10032.221777;10265.902242;10505.025823;10749.719309;11000.112438;11256.337972;11518.531765;11786.832837;12061.383443;12342.329154;12629.818932;12924.005207;13225.043961;13533.094807;13848.321080;14170.889916;14500.972346;14838.743383;15184.382118;15538.071813;15900.000000;16270.358577;16649.343914;17037.156953;17434.003319;17840.093423;18255.642582;18680.871124;19116.004510;19561.273456;20016.914048;20483.167872;20960.282143;21448.509833;21948.109807;22459.346960;22982.492355;23517.823372;24065.623850;24626.184241;25199.801760;25786.780548;26387.431828;27002.074074;27631.033177;28274.642620;28933.243652;29607.185473;30296.825416;31002.529136;31724.670808;32463.633320;33219.808481;33993.597223;34785.409821;35595.666103;36424.795679;37273.238164;38141.443412;39029.871759;39938.994261;40869.292946;41821.261071;42795.403382;43792.236383;44812.288607;45856.100900;46924.226704;48017.232354;49135.697377;50280.214797;51451.391452;52649.848316;53876.220826;55131.159222;56415.328888;57729.410708;59074.101426;60450.114015;61858.178054;63299.040118;64773.464171;66282.231972;67826.143489;69406.017326;71022.691152;72677.022149;74369.887465;76102.184679;77874.832280;79688.770147;81544.960055;83444.386180;85388.055623;87376.998943;89412.270705;91494.950037;93626.141202;95806.974186;98038.605296;100322.217772;102659.022417;105050.258233;107497.193087;110001.124376;112563.379717;115185.317652;117868.328367;120613.834430;123423.291544;126298.189321;129240.052070;132250.439605;135330.948074;138483.210803;141708.899163;145009.723458;148387.433827;151843.821177;155380.718132;159000.000000;162703.585773;166493.439140;170371.569533;174340.033187;178400.934234;182556.425818;186808.711235;191160.045104;195612.734559;200169.140475;204831.678719;209602.821430;214485.098332;219481.098072;224593.469595;229824.923549;235178.233719;240656.238501;246261.842407;251998.017601;257867.805480;263874.318283;270020.740741;276310.331771;282746.426196;289332.436519;296071.854729;302968.254156;310025.291362;317246.708080;324636.333202;332198.084806;339935.972231;347854.098208;355956.661032;364247.956790;372732.381636;381414.434124;390298.717594;399389.942610;408692.929460;418212.610711;427954.033824;437922.363831;448122.886071;458561.008997;469242.267040;480172.323544;491356.973770;502802.147967;514513.914518;526498.483157;538762.208261;551311.592220;564153.288881;577294.107084;590741.014264;604501.140150;618581.780541;632990.401180;647734.641709;662822.319718;678261.434895;694060.173262;710226.911520;726770.221488;743698.874647;761021.846793;778748.322796;796887.701467;815449.600546;834443.861797;853880.556229;873769.989434;894122.707053;914949.500366;936261.412015;958069.741858;980386.052960;1003222.177723;1026590.224165;1050502.582332;1074971.930873;1100011.243761;1125633.797171;1151853.176519;1178683.283668;1206138.344296;1234232.915440;1262981.893212;1292400.520701;1322504.396053;1353309.480742;1384832.108030;1417088.991633;1450097.234576;1483874.338267;1518438.211774;1553807.181320;1590000.000000;
V(/Vout) (mag);13.362540;13.362545;13.362550;13.362555;13.362561;13.362567;13.362573;13.362579;13.362586;13.362593;13.362601;13.362608;13.362616;13.362625;13.362634;13.362643;13.362653;13.362663;13.362674;13.362685;13.362696;13.362709;13.362722;13.362735;13.362749;13.362764;13.362779;13.362795;13.362812;13.362830;13.362848;13.362868;13.362888;13.362909;13.362932;13.362955;13.362979;13.363005;13.363032;13.363060;13.363089;13.363120;13.363152;13.363186;13.363221;13.363258;13.363297;13.363337;13.363380;13.363424;13.363471;13.363519;13.363571;13.363624;13.363680;13.363739;13.363800;13.363864;13.363931;13.364002;13.364076;13.364153;13.364234;13.364318;13.364407;13.364500;13.364597;13.364699;13.364806;13.364917;13.365034;13.365157;13.365285;13.365419;13.365560;13.365707;13.365861;13.366023;13.366192;13.366369;13.366554;13.366748;13.366952;13.367164;13.367387;13.367621;13.367865;13.368121;13.368389;13.368670;13.368964;13.369271;13.369594;13.369931;13.370285;13.370655;13.371042;13.371448;13.371873;13.372318;13.372784;13.373272;13.373783;13.374319;13.374879;13.375466;13.376081;13.376725;13.377399;13.378105;13.378844;13.379618;13.380429;13.381278;13.382168;13.383099;13.384075;13.385096;13.386166;13.387287;13.388460;13.389689;13.390976;13.392325;13.393737;13.395215;13.396764;13.398387;13.400086;13.401866;13.403730;13.405683;13.407728;13.409871;13.412115;13.414465;13.416928;13.419508;13.422210;13.425041;13.428006;13.431113;13.434368;13.437778;13.441350;13.445094;13.449016;13.453125;13.457431;13.461942;13.466670;13.471625;13.476817;13.482258;13.487960;13.493937;13.500202;13.506768;13.513650;13.520866;13.528429;13.536359;13.544673;13.553390;13.562531;13.572117;13.582169;13.592712;13.603771;13.615371;13.627540;13.640307;13.653703;13.667760;13.682512;13.697996;13.714249;13.731312;13.749227;13.768040;13.787798;13.808551;13.830354;13.853263;13.877338;13.902643;13.929246;13.957220;13.986640;14.017590;14.050155;14.084429;14.120510;14.158505;14.198527;14.240696;14.285143;14.332006;14.381435;14.433589;14.488643;14.546782;14.608207;14.673135;14.741802;14.814462;14.891392;14.972895;15.059298;15.150961;15.248277;15.351678;15.461639;15.578683;15.703390;15.836402;15.978434;16.130284;16.292845;16.467122;16.654249;16.855510;17.072368;17.306496;17.559815;17.834548;18.133276;18.459013;18.815306;19.206347;19.637118;20.113570;20.642828;21.233405;21.895368;22.640284;23.480485;24.426457;25.479342;26.611379;27.721369;28.564940;28.761992;28.081299;26.718539;25.056131;23.354053;21.723361;20.195735;18.771022;17.438524;16.185247;14.998786;13.868170;12.783952;11.738044;10.723500;9.734308;8.765203;7.811521;6.869082;5.934098;5.003116;4.072981;3.140836;2.204154;1.260837;0.309375;-0.650873;-1.619247;-2.593135;-3.567029;-4.531261;-5.470476;-6.362193;-7.176286;-7.876790;-8.427421;-8.800559;-8.986283;-8.996141;-8.859064;-8.612231;-8.292191;-7.929534;-7.547223;-7.161190;-6.781802;-6.415388;-6.065505;-5.733879;-5.421067;-5.126895;-4.850757;-4.591804;-4.349069;-4.121538;-3.908204;-3.708093;-3.520278;-3.343888;-3.178112;-3.022199;-2.875453;-2.737233;-2.606949;-2.484059;-2.368061;-2.258495;-2.154937;-2.056994;-1.964307;-1.876540;-1.793384;-1.714554;-1.639785;-1.568828;-1.501456;-1.437455;-1.376627;-1.318785;-1.263756;-1.211379;-1.161501;-1.113981;-1.068684;-1.025484;-0.984265;-0.944915;-0.907328;-0.871406;-0.837054;-0.804186;-0.772717;-0.742567;-0.713661;-0.685927;-0.659298;-0.633708;-0.609096;-0.585402;-0.562571;-0.540547;-0.519280;-0.498719;-0.478818;-0.459530;-0.440810;-0.422616;-0.404908;-0.387644;-0.370785;-0.354295;-0.338137;-0.322274;-0.306671;-0.291295;-0.276110;-0.261085;-0.246186;-0.231382;-0.216639;-0.201926;-0.187211;-0.172463;-0.157651;-0.142742;-0.127704;-0.112507;-0.097117;-0.081502;-0.065629;-0.049465;-0.032976;-0.016126;0.001118;0.018794;0.036937;0.055587;0.074780;0.094558;0.114961;0.136031;0.157811;0.180346;0.203682;0.227867;0.252950;0.278981;0.306015;0.334105;0.363307;0.393681;0.425288;0.458190;0.492452;0.528144;0.565335;0.604098;0.644509;0.686648;
V(/Vout) (phase);0.006741;0.006898;0.007058;0.007223;0.007391;0.007563;0.007739;0.007920;0.008104;0.008293;0.008486;0.008684;0.008886;0.009093;0.009304;0.009521;0.009743;0.009970;0.010202;0.010439;0.010683;0.010931;0.011186;0.011446;0.011713;0.011986;0.012265;0.012550;0.012842;0.013141;0.013447;0.013761;0.014081;0.014409;0.014744;0.015087;0.015439;0.015798;0.016166;0.016542;0.016927;0.017321;0.017724;0.018137;0.018559;0.018991;0.019433;0.019885;0.020348;0.020821;0.021305;0.021801;0.022308;0.022827;0.023358;0.023902;0.024458;0.025026;0.025608;0.026204;0.026813;0.027436;0.028074;0.028727;0.029395;0.030078;0.030777;0.031492;0.032223;0.032972;0.033738;0.034521;0.035323;0.036143;0.036982;0.037840;0.038719;0.039617;0.040536;0.041476;0.042438;0.043422;0.044428;0.045458;0.046511;0.047588;0.048690;0.049817;0.050970;0.052149;0.053355;0.054588;0.055850;0.057140;0.058460;0.059809;0.061189;0.062600;0.064044;0.065519;0.067028;0.068571;0.070148;0.071761;0.073409;0.075095;0.076818;0.078579;0.080379;0.082219;0.084100;0.086021;0.087985;0.089992;0.092043;0.094138;0.096278;0.098464;0.100697;0.102978;0.105308;0.107686;0.110115;0.112595;0.115126;0.117709;0.120346;0.123037;0.125782;0.128582;0.131438;0.134351;0.137321;0.140348;0.143434;0.146578;0.149781;0.153044;0.156366;0.159748;0.163190;0.166692;0.170254;0.173875;0.177556;0.181295;0.185093;0.188949;0.192861;0.196828;0.200849;0.204923;0.209048;0.213221;0.217441;0.221704;0.226007;0.230347;0.234720;0.239122;0.243547;0.247991;0.252447;0.256909;0.261369;0.265820;0.270252;0.274655;0.279020;0.283333;0.287581;0.291751;0.295827;0.299791;0.303625;0.307307;0.310815;0.314124;0.317207;0.320035;0.322573;0.324787;0.326637;0.328081;0.329071;0.329556;0.329478;0.328777;0.327383;0.325223;0.322212;0.318261;0.313271;0.307131;0.299720;0.290904;0.280536;0.268451;0.254470;0.238390;0.219989;0.199018;0.175200;0.148226;0.117751;0.083387;0.044699;0.001197;-0.047671;-0.102532;-0.164094;-0.233166;-0.310668;-0.397657;-0.495348;-0.605143;-0.728665;-0.867808;-1.024788;-1.202209;-1.403158;-1.631308;-1.891065;-2.187751;-2.527850;-2.919330;-3.372081;-3.898510;-4.514376;-5.239954;-6.101728;-7.134859;-8.386896;-9.923456;-11.837130;-14.261720;-17.395302;-21.537324;-27.144701;-34.897341;-45.687915;-60.222461;-77.817555;-95.564979;-110.406473;-121.451928;-129.339238;-134.969951;-139.046031;-142.041249;-144.265306;-145.921670;-147.146261;-148.031520;-148.641235;-149.019730;-149.197672;-149.195770;-149.027157;-148.698893;-148.212892;-147.566413;-146.752219;-145.758470;-144.568351;-143.159478;-141.503050;-139.562799;-137.293782;-134.641195;-131.539577;-127.913171;-123.678813;-118.753567;-113.070032;-106.601522;-99.395156;-91.601494;-83.479544;-75.359192;-67.568511;-60.361994;-53.884931;-48.179971;-43.217291;-38.927472;-35.226229;-32.029282;-29.259703;-26.850602;-24.745365;-22.896757;-21.265638;-19.819654;-18.532035;-17.380583;-16.346817;-15.415290;-14.573025;-13.809070;-13.114134;-12.480300;-11.900786;-11.369756;-10.882167;-10.433644;-10.020371;-9.639011;-9.286633;-8.960654;-8.658791;-8.379018;-8.119532;-7.878726;-7.655162;-7.447549;-7.254727;-7.075653;-6.909383;-6.755063;-6.611922;-6.479258;-6.356433;-6.242866;-6.138030;-6.041441;-5.952659;-5.871280;-5.796937;-5.729293;-5.668038;-5.612890;-5.563590;-5.519900;-5.481603;-5.448500;-5.420409;-5.397164;-5.378612;-5.364615;-5.355047;-5.349793;-5.348749;-5.351821;-5.358924;-5.369984;-5.384933;-5.403710;-5.426265;-5.452550;-5.482528;-5.516166;-5.553437;-5.594320;-5.638799;-5.686865;-5.738511;-5.793738;-5.852549;-5.914952;-5.980961;-6.050593;-6.123869;-6.200816;-6.281462;-6.365842;-6.453993;-6.545957;-6.641780;-6.741512;-6.845206;-6.952921;-7.064717;-7.180663;-7.300827;-7.425286;-7.554117;-7.687405;-7.825238;-7.967710;-8.114920;-8.266970;-8.423970;-8.586035;-8.753286;-8.925849;-9.103857;-9.287451;-9.476778;-9.671992;-9.873257;-10.080744;-10.294633;-10.515114;-10.742385;-10.976658;-11.218155;-11.467108;-11.723766;-11.988388;-12.261251;
