Timestamp	R_0	C_0
10.319446	8.99992e+04	1.08567e-10
10.35136	8.99992e+04	1.08567e-10
10.400229	8.99992e+04	1.08567e-10
10.482009	8.99992e+04	1.08567e-10
10.535867	9.00558e+04	1.08548e-10
10.535867	8.99992e+04	1.08567e-10
10.559804	8.99992e+04	1.08567e-10
10.607675	8.99745e+04	1.08523e-10
10.639589	8.99992e+04	1.08567e-10
10.692449	8.99992e+04	1.08567e-10
10.719377	9.00558e+04	1.08548e-10
10.768246	8.99992e+04	1.08567e-10
10.826092	8.99745e+04	1.08523e-10
10.869974	8.99745e+04	1.08523e-10
10.925825	8.99992e+04	1.08567e-10
10.929815	8.99745e+04	1.08523e-10
10.975691	8.99992e+04	1.08567e-10
11.015584	8.99745e+04	1.08523e-10
11.055477	8.99992e+04	1.08567e-10
11.104348	8.99992e+04	1.08567e-10
11.137262	8.99992e+04	1.08567e-10
11.198097	8.99992e+04	1.08567e-10
11.222035	8.99992e+04	1.08567e-10
11.286862	8.99992e+04	1.08567e-10
11.295837	8.99745e+04	1.08523e-10
11.343709	8.99992e+04	1.08567e-10
11.375624	9.00558e+04	1.08548e-10
11.423497	8.99992e+04	1.08567e-10
11.478349	8.99745e+04	1.08523e-10
11.504282	8.99745e+04	1.08523e-10
11.553149	8.99745e+04	1.08523e-10
11.584068	8.99992e+04	1.08567e-10
11.651888	8.99745e+04	1.08523e-10
11.699758	8.99992e+04	1.08567e-10
11.761592	8.99992e+04	1.08567e-10
11.776552	8.99745e+04	1.08523e-10
11.79251	8.99992e+04	1.08567e-10
11.841383	8.99745e+04	1.08523e-10
11.873294	8.99745e+04	1.08523e-10
11.922164	8.99745e+04	1.08523e-10
11.952084	8.99745e+04	1.08523e-10
11.999958	8.99992e+04	1.08567e-10
12.052816	8.99992e+04	1.08567e-10
12.08473	8.99745e+04	1.08523e-10
12.168508	8.99745e+04	1.08523e-10
12.169508	8.99745e+04	1.08523e-10
12.236325	8.99745e+04	1.08523e-10
12.243306	8.99745e+04	1.08523e-10
12.288188	8.99745e+04	1.08523e-10
12.33606	8.99992e+04	1.08567e-10
12.367974	8.99992e+04	1.08567e-10
12.415845	8.99992e+04	1.08567e-10
12.44776	8.99992e+04	1.08567e-10
12.546497	8.99992e+04	1.08567e-10
12.611323	8.99992e+04	1.08567e-10
12.611323	8.99745e+04	1.08523e-10
12.633265	8.99992e+04	1.08567e-10
12.656205	8.99992e+04	1.08567e-10
12.703078	8.99745e+04	1.08523e-10
12.736302	8.99992e+04	1.08567e-10
12.784174	8.99745e+04	1.08523e-10
12.816091	8.99745e+04	1.08523e-10
12.863961	8.99992e+04	1.08567e-10
12.911832	8.99992e+04	1.08567e-10
12.943748	8.99992e+04	1.08567e-10
13.012563	8.99745e+04	1.08523e-10
13.103319	8.99992e+04	1.08567e-10
13.103319	8.99745e+04	1.08523e-10
13.126261	8.99992e+04	1.08567e-10
13.152191	8.99745e+04	1.08523e-10
13.200063	8.99992e+04	1.08567e-10
13.231977	8.99745e+04	1.08523e-10
13.279849	8.99745e+04	1.08523e-10
13.311766	8.99992e+04	1.08567e-10
13.407511	8.99992e+04	1.08567e-10
13.427455	9.00558e+04	1.08548e-10
13.491284	8.99992e+04	1.08567e-10
13.491284	8.99992e+04	1.08567e-10
13.520208	8.99992e+04	1.08567e-10
13.568079	8.99992e+04	1.08567e-10
13.599994	8.99992e+04	1.08567e-10
13.647869	8.99992e+04	1.08567e-10
13.680779	8.99992e+04	1.08567e-10
13.727654	8.99992e+04	1.08567e-10
13.775526	9.00558e+04	1.08548e-10
13.807441	8.99992e+04	1.08567e-10
13.955077	8.99992e+04	1.08567e-10
13.976987	8.99992e+04	1.08567e-10
13.976987	8.99992e+04	1.08567e-10
13.976987	8.99745e+04	1.08523e-10
14.015884	8.99745e+04	1.08523e-10
14.069742	8.99745e+04	1.08523e-10
14.096671	8.99745e+04	1.08523e-10
14.143544	8.99992e+04	1.08567e-10
14.176458	8.99745e+04	1.08523e-10
14.321068	8.99992e+04	1.08567e-10
14.321068	8.99745e+04	1.08523e-10
14.321068	8.99745e+04	1.08523e-10
14.351986	8.99745e+04	1.08523e-10
14.383902	8.99992e+04	1.08567e-10
14.431775	8.99745e+04	1.08523e-10
14.463688	8.99992e+04	1.08567e-10
14.511561	8.99992e+04	1.08567e-10
14.543474	8.99992e+04	1.08567e-10
14.591348	8.99745e+04	1.08523e-10
14.6831	8.99745e+04	1.08523e-10
14.704046	8.99745e+04	1.08523e-10
14.765881	8.99992e+04	1.08567e-10
14.765881	8.99745e+04	1.08523e-10
14.800788	8.99745e+04	1.08523e-10
14.831706	8.99745e+04	1.08523e-10
14.879578	8.99745e+04	1.08523e-10
14.927451	8.99745e+04	1.08523e-10
14.959365	8.99745e+04	1.08523e-10
15.079045	8.99992e+04	1.08567e-10
15.079045	8.99992e+04	1.08567e-10
15.111981	8.99992e+04	1.08567e-10
15.124923	8.99745e+04	1.08523e-10
15.167808	8.99992e+04	1.08567e-10
15.222662	8.99992e+04	1.08567e-10
15.248594	8.99745e+04	1.08523e-10
15.295468	8.99745e+04	1.08523e-10
15.327381	8.99745e+04	1.08523e-10
15.453046	8.99992e+04	1.08567e-10
15.498924	8.99745e+04	1.08523e-10
15.498924	8.99992e+04	1.08567e-10
15.503912	8.99992e+04	1.08567e-10
15.535825	8.99745e+04	1.08523e-10
15.584694	8.99745e+04	1.08523e-10
