Timestamp	R_0	C_0	R_1	C_1	R_2	C_2	R_3	C_3
8.264962	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
8.284908	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.323805	2.08981e+04	4.65792e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.373672	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.473406	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.473406	2.07848e+04	4.65729e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.520281	2.08981e+04	4.65792e-11	4.55667e+04	7.39786e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
8.525268	2.09201e+04	4.68292e-11	4.54887e+04	7.39850e-11	9.30320e+04	1.12849e-10	1.82676e+05	1.25084e-10
8.559178	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.608051	2.09432e+04	4.66640e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.647941	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
8.689829	2.08981e+04	4.65792e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.73072	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
8.77161	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.798539	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
8.84641	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.895281	2.10116e+04	4.65835e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
8.927196	2.09886e+04	4.67479e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
8.975071	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.006983	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.054856	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.08677	2.09664e+04	4.64995e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.134642	2.09886e+04	4.67479e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.182517	2.10798e+04	4.69136e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.215428	2.10116e+04	4.65835e-11	4.55626e+04	7.38586e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
9.262302	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
9.295215	2.08531e+04	4.64937e-11	4.55586e+04	7.37388e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.345082	2.08981e+04	4.65792e-11	4.55626e+04	7.38586e-11	9.30950e+04	1.12939e-10	1.82758e+05	1.25135e-10
9.381983	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.495681	2.08297e+04	4.66591e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.522609	2.08748e+04	4.67445e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.549536	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.606385	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.606385	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.635307	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.669217	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.785907	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
9.808845	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.847742	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.869683	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
9.884643	2.09432e+04	4.66640e-11	4.55667e+04	7.39786e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
9.924537	2.09432e+04	4.66640e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.03923	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.052196	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.052196	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
10.133978	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.141957	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.160906	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
10.215761	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.320481	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.33245	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.344417	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.369351	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.439165	2.08297e+04	4.66591e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.449138	2.08517e+04	4.69106e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.546877	2.09201e+04	4.68292e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.590761	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.616691	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.686505	2.09201e+04	4.68292e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.692489	2.08981e+04	4.65792e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.710441	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.745349	2.09664e+04	4.64995e-11	4.55586e+04	7.37388e-11	9.29105e+04	1.12895e-10	1.82625e+05	1.25166e-10
10.884976	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.884976	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.901932	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
10.9508	2.09655e+04	4.69131e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
10.957782	2.09886e+04	4.67479e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.00366	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.093419	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82625e+05	1.25166e-10
11.118354	2.09432e+04	4.66640e-11	4.54070e+04	7.38706e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
11.125335	2.09655e+04	4.69131e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.168221	2.09664e+04	4.64995e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.20213	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.234045	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.366693	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.366693	2.09655e+04	4.69131e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.382649	2.08531e+04	4.64937e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.410574	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
11.441493	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.493355	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.524271	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.587103	2.09897e+04	4.63358e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.604059	2.09664e+04	4.64995e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.646944	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.695814	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.726732	2.08981e+04	4.65792e-11	4.55586e+04	7.37388e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.758647	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
11.806519	2.09655e+04	4.69131e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
11.855389	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.887303	2.08981e+04	4.65792e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.935176	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
11.967091	2.09213e+04	4.64147e-11	4.53294e+04	7.38764e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.01596	2.08765e+04	4.63292e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.047876	2.08765e+04	4.63292e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.09475	2.09213e+04	4.64147e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.151598	2.09432e+04	4.66640e-11	4.54887e+04	7.39850e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
12.175535	2.10116e+04	4.65835e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.222409	2.10570e+04	4.66668e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.255322	2.09655e+04	4.69131e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.311176	2.08517e+04	4.69106e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.341094	2.09655e+04	4.69131e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.395951	2.08981e+04	4.65792e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.483604	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
12.529494	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.568378	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.589323	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.622235	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.632208	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.682075	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.738924	2.09201e+04	4.68292e-11	4.55667e+04	7.39786e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.820705	2.09886e+04	4.67479e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
12.821703	2.09432e+04	4.66640e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.850626	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.884535	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.917448	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
12.964323	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.018179	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.054083	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.095972	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
13.133871	2.09201e+04	4.68292e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.199695	2.08981e+04	4.65792e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.216651	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.286464	2.09664e+04	4.64995e-11	4.54887e+04	7.39850e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
13.305413	2.09432e+04	4.66640e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.333339	2.08981e+04	4.65792e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.388192	2.08981e+04	4.65792e-11	4.55586e+04	7.37388e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.427089	2.08531e+04	4.64937e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.461996	2.09201e+04	4.68292e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.514856	2.08517e+04	4.69106e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.571705	2.07848e+04	4.65729e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.600626	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.616585	2.08297e+04	4.66591e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.728285	2.08297e+04	4.66591e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.735267	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.772168	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.785134	2.09664e+04	4.64995e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
13.900826	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.900826	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
13.910799	2.09655e+04	4.69131e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.026491	2.09201e+04	4.68292e-11	4.54108e+04	7.39911e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.026491	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.058405	2.09664e+04	4.64995e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.102288	2.09655e+04	4.69131e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.121237	2.09201e+04	4.68292e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.188059	2.09213e+04	4.64147e-11	4.55667e+04	7.39786e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.231943	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.255879	2.08297e+04	4.66591e-11	4.54809e+04	7.37447e-11	9.30320e+04	1.12849e-10	1.82676e+05	1.25084e-10
14.276823	2.08531e+04	4.64937e-11	4.54033e+04	7.37504e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
14.320705	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.355613	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.454349	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.502222	2.08981e+04	4.65792e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.550094	2.09432e+04	4.66640e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.569044	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.609936	2.08765e+04	4.63292e-11	4.55586e+04	7.37388e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
14.63487	2.08531e+04	4.64937e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.675761	2.09886e+04	4.67479e-11	4.54033e+04	7.37504e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.722634	2.08748e+04	4.67445e-11	4.54809e+04	7.37447e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
14.758539	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.798432	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.847302	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.30320e+04	1.12849e-10	1.82676e+05	1.25084e-10
14.847302	2.09213e+04	4.64147e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.898167	2.09664e+04	4.64995e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
14.927093	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
14.979948	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.022834	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.068711	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82676e+05	1.25084e-10
15.102623	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82676e+05	1.25084e-10
15.134536	2.09886e+04	4.67479e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.182408	2.08065e+04	4.68252e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.215321	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.263193	2.08748e+04	4.67445e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.311066	2.09213e+04	4.64147e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.34298	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.390852	2.09432e+04	4.66640e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.423765	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.471641	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.502555	2.08981e+04	4.65792e-11	4.54847e+04	7.38647e-11	9.30950e+04	1.12939e-10	1.82758e+05	1.25135e-10
15.550427	2.09664e+04	4.64995e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.5983	2.09432e+04	4.66640e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.642182	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.795773	2.09655e+04	4.69131e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
15.795773	2.08748e+04	4.67445e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.795773	2.08297e+04	4.66591e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
15.795773	2.08531e+04	4.64937e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.840653	2.08981e+04	4.65792e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
15.944377	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
15.944377	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
15.967316	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82758e+05	1.25135e-10
16.016185	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.080015	2.09213e+04	4.64147e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.091983	2.08748e+04	4.67445e-11	4.54887e+04	7.39850e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.15681	2.08741e+04	4.71620e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.206677	2.08970e+04	4.69952e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.206677	2.08517e+04	4.69106e-11	4.54809e+04	7.37447e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.304416	2.08531e+04	4.64937e-11	4.54847e+04	7.38647e-11	9.29733e+04	1.12985e-10	1.82890e+05	1.25104e-10
16.339323	2.09664e+04	4.64995e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.339323	2.09213e+04	4.64147e-11	4.54070e+04	7.38706e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.411132	2.09432e+04	4.66640e-11	4.55626e+04	7.38586e-11	9.29105e+04	1.12895e-10	1.82676e+05	1.25084e-10
16.439062	2.10116e+04	4.65835e-11	4.54847e+04	7.38647e-11	9.29105e+04	1.12895e-10	1.82758e+05	1.25135e-10
16.476956	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82676e+05	1.25084e-10
16.522834	2.09201e+04	4.68292e-11	4.54847e+04	7.38647e-11	9.30320e+04	1.12849e-10	1.82758e+05	1.25135e-10
