Timestamp	R_0	C_0
14.828227	3.88185e+04	7.59994e-11
14.876206	3.88185e+04	7.59994e-11
14.923183	3.88527e+04	7.60051e-11
14.955181	3.88554e+04	7.59328e-11
15.00416	3.88240e+04	7.58547e-11
15.036133	3.88554e+04	7.59328e-11
15.089116	3.88213e+04	7.59270e-11
15.149077	3.88213e+04	7.59270e-11
15.170083	3.88554e+04	7.59328e-11
15.227528	3.88500e+04	7.60775e-11
15.24947	3.88185e+04	7.59994e-11
15.295347	3.88185e+04	7.59994e-11
15.338233	3.88213e+04	7.59270e-11
15.389098	3.88185e+04	7.59994e-11
15.410043	3.88527e+04	7.60051e-11
15.45204	3.88554e+04	7.59328e-11
15.499999	3.88527e+04	7.60051e-11
15.532	3.88213e+04	7.59270e-11
15.580388	3.88527e+04	7.60051e-11
15.611306	3.88213e+04	7.59270e-11
15.66217	3.88554e+04	7.59328e-11
15.707052	3.88554e+04	7.59328e-11
15.742472	3.88896e+04	7.59385e-11
15.787353	3.88527e+04	7.60051e-11
15.821264	3.88527e+04	7.60051e-11
15.868138	3.88527e+04	7.60051e-11
15.921508	3.88554e+04	7.59328e-11
15.948437	3.88527e+04	7.60051e-11
16.007281	3.88185e+04	7.59994e-11
16.060139	3.88185e+04	7.59994e-11
16.107014	3.88527e+04	7.60051e-11
16.110006	3.88213e+04	7.59270e-11
16.201388	3.88527e+04	7.60051e-11
16.2343	3.88527e+04	7.60051e-11
16.275191	3.88185e+04	7.59994e-11
16.313094	3.88185e+04	7.59994e-11
16.386035	3.88527e+04	7.60051e-11
16.386035	3.88527e+04	7.60051e-11
16.396038	3.88869e+04	7.60108e-11
16.446502	3.88527e+04	7.60051e-11
16.475424	3.88554e+04	7.59328e-11
16.525292	3.88581e+04	7.58605e-11
16.556211	3.88554e+04	7.59328e-11
16.604082	3.88554e+04	7.59328e-11
16.636089	3.87872e+04	7.59211e-11
16.684079	3.88213e+04	7.59270e-11
16.739052	3.88213e+04	7.59270e-11
16.763529	3.88554e+04	7.59328e-11
16.8114	3.88554e+04	7.59328e-11
16.84531	3.88554e+04	7.59328e-11
16.892185	3.88213e+04	7.59270e-11
16.924101	3.88554e+04	7.59328e-11
16.976069	3.88213e+04	7.59270e-11
17.067075	3.88185e+04	7.59994e-11
17.068074	3.88240e+04	7.58547e-11
17.100045	3.88554e+04	7.59328e-11
17.157042	3.88527e+04	7.60051e-11
17.209062	3.88185e+04	7.59994e-11
17.222078	3.88213e+04	7.59270e-11
17.274068	3.88213e+04	7.59270e-11
17.352428	3.88213e+04	7.59270e-11
17.352428	3.88185e+04	7.59994e-11
17.38933	3.88554e+04	7.59328e-11
17.420248	3.88554e+04	7.59328e-11
17.46812	3.88527e+04	7.60051e-11
17.500064	3.88213e+04	7.59270e-11
17.548072	3.88213e+04	7.59270e-11
17.596457	3.88527e+04	7.60051e-11
17.628372	3.88185e+04	7.59994e-11
17.676244	3.88554e+04	7.59328e-11
17.709158	3.88213e+04	7.59270e-11
17.756059	3.88185e+04	7.59994e-11
17.788486	3.88185e+04	7.59994e-11
17.837356	3.88527e+04	7.60051e-11
17.891214	3.88554e+04	7.59328e-11
17.920137	3.88554e+04	7.59328e-11
17.968107	3.88527e+04	7.60051e-11
17.997112	3.88554e+04	7.59328e-11
18.103068	3.88213e+04	7.59270e-11
18.176096	3.88896e+04	7.59385e-11
18.177093	3.88869e+04	7.60108e-11
18.177093	3.88554e+04	7.59328e-11
18.21807	3.88185e+04	7.59994e-11
18.251551	3.88554e+04	7.59328e-11
18.30743	3.88554e+04	7.59328e-11
18.344335	3.88554e+04	7.59328e-11
18.363283	3.88554e+04	7.59328e-11
18.411155	3.88554e+04	7.59328e-11
18.460107	3.88527e+04	7.60051e-11
18.492121	3.88554e+04	7.59328e-11
18.540099	3.88213e+04	7.59270e-11
18.572141	3.88581e+04	7.58605e-11
18.620116	3.88213e+04	7.59270e-11
18.655103	3.88185e+04	7.59994e-11
18.702095	3.88527e+04	7.60051e-11
18.747086	3.88554e+04	7.59328e-11
18.780095	3.88896e+04	7.59385e-11
18.828477	3.88554e+04	7.59328e-11
18.859396	3.88185e+04	7.59994e-11
18.927215	3.88554e+04	7.59328e-11
18.939183	3.88213e+04	7.59270e-11
19.041148	3.88896e+04	7.59385e-11
19.050112	3.88554e+04	7.59328e-11
19.084103	3.88554e+04	7.59328e-11
19.123113	3.88554e+04	7.59328e-11
19.177083	3.88554e+04	7.59328e-11
19.198093	3.88527e+04	7.60051e-11
19.240071	3.88527e+04	7.60051e-11
19.300424	3.88213e+04	7.59270e-11
19.352285	3.88554e+04	7.59328e-11
19.361264	3.88554e+04	7.59328e-11
19.404148	3.88213e+04	7.59270e-11
19.436132	3.88213e+04	7.59270e-11
19.484122	3.88554e+04	7.59328e-11
19.516094	3.88896e+04	7.59385e-11
19.564113	3.88554e+04	7.59328e-11
19.611525	3.88896e+04	7.59385e-11
19.644438	3.88554e+04	7.59328e-11
19.697298	3.88527e+04	7.60051e-11
19.725224	3.88213e+04	7.59270e-11
19.773137	3.88554e+04	7.59328e-11
19.805112	3.88554e+04	7.59328e-11
19.852107	3.88554e+04	7.59328e-11
19.900536	3.88213e+04	7.59270e-11
19.93245	3.88554e+04	7.59328e-11
19.985311	3.88527e+04	7.60051e-11
20.048143	3.88527e+04	7.60051e-11
20.100631	3.88213e+04	7.59270e-11
20.100631	3.88213e+04	7.59270e-11
20.141153	3.88554e+04	7.59328e-11
20.229447	3.88213e+04	7.59270e-11
20.230445	3.88527e+04	7.60051e-11
20.297269	3.88527e+04	7.60051e-11
20.371204	3.88554e+04	7.59328e-11
20.371204	3.88554e+04	7.59328e-11
20.382183	3.88554e+04	7.59328e-11
20.42716	3.88527e+04	7.60051e-11
20.476169	3.88554e+04	7.59328e-11
20.508137	3.88527e+04	7.60051e-11
20.557145	3.88527e+04	7.60051e-11
20.589121	3.88896e+04	7.59385e-11
20.639105	3.88527e+04	7.60051e-11
20.669113	3.88527e+04	7.60051e-11
20.718137	3.88213e+04	7.59270e-11
20.763138	3.88554e+04	7.59328e-11
20.799555	3.88527e+04	7.60051e-11
