Timestamp	R_0	C_0
3.885696	1.83186e+04	3.80550e-11
3.904646	1.82875e+04	3.80605e-11
3.951523	1.82588e+04	3.83642e-11
3.984434	1.82439e+04	3.84420e-11
4.049263	1.82737e+04	3.82866e-11
4.06522	1.83361e+04	3.82743e-11
4.11808	1.82900e+04	3.83580e-11
4.165953	1.83049e+04	3.82805e-11
4.228786	1.83198e+04	3.82033e-11
4.260701	1.83374e+04	3.84225e-11
4.289625	1.83198e+04	3.82033e-11
4.357445	1.83186e+04	3.80550e-11
4.357445	1.82725e+04	3.81376e-11
4.399333	1.82725e+04	3.81376e-11
4.450199	1.82737e+04	3.82866e-11
4.481118	1.83062e+04	3.84292e-11
4.527993	1.83348e+04	3.81262e-11
4.559908	1.82714e+04	3.79888e-11
4.610773	1.82737e+04	3.82866e-11
4.660641	1.82864e+04	3.79120e-11
4.713501	1.83175e+04	3.79069e-11
4.762371	1.83037e+04	3.81320e-11
4.782318	1.82714e+04	3.79888e-11
4.863103	1.82404e+04	3.79938e-11
4.885047	1.82887e+04	3.82092e-11
4.900007	1.83348e+04	3.81262e-11
4.971815	1.83037e+04	3.81320e-11
5.012707	1.82714e+04	3.79888e-11
5.012707	1.82864e+04	3.79120e-11
5.058585	1.82414e+04	3.81431e-11
5.104464	1.82394e+04	3.78447e-11
5.13638	1.82564e+04	3.80658e-11
5.184252	1.82564e+04	3.80658e-11
5.216168	1.83186e+04	3.80550e-11
5.26504	1.82426e+04	3.82925e-11
5.296954	1.82414e+04	3.81431e-11
5.343829	1.82404e+04	3.79938e-11
5.394695	1.82576e+04	3.82149e-11
5.445559	1.82887e+04	3.82092e-11
5.471492	1.83211e+04	3.83516e-11
5.5054	1.82875e+04	3.80605e-11
5.581199	1.82725e+04	3.81376e-11
5.629073	1.82714e+04	3.79888e-11
5.673954	1.83175e+04	3.79069e-11
5.708861	1.82714e+04	3.79888e-11
5.730803	1.82875e+04	3.80605e-11
5.801615	1.83361e+04	3.82743e-11
5.801615	1.82704e+04	3.78401e-11
5.839514	1.82243e+04	3.79216e-11
5.872428	1.82725e+04	3.81376e-11
5.920301	1.82875e+04	3.80605e-11
5.969171	1.82253e+04	3.80710e-11
6.000089	1.82714e+04	3.79888e-11
6.047962	1.83025e+04	3.79836e-11
6.080875	1.83348e+04	3.81262e-11
6.129745	1.82900e+04	3.83580e-11
6.159666	1.82725e+04	3.81376e-11
6.217512	1.82264e+04	3.82205e-11
6.25641	1.82887e+04	3.82092e-11
6.288325	1.82564e+04	3.80658e-11
6.345174	1.82714e+04	3.79888e-11
6.372102	1.82253e+04	3.80710e-11
6.443912	1.82875e+04	3.80605e-11
6.474829	1.82093e+04	3.79987e-11
6.54265	1.82725e+04	3.81376e-11
6.566586	1.83497e+04	3.80494e-11
6.652359	1.83186e+04	3.80550e-11
6.66333	1.82564e+04	3.80658e-11
6.664332	1.83062e+04	3.84292e-11
6.719182	1.82887e+04	3.82092e-11
6.736137	1.82875e+04	3.80605e-11
6.78401	1.82887e+04	3.82092e-11
6.832881	1.82750e+04	3.84357e-11
6.865793	1.83211e+04	3.83516e-11
6.91267	1.83037e+04	3.81320e-11
6.943587	1.82875e+04	3.80605e-11
6.995452	1.82875e+04	3.80605e-11
7.036342	1.82875e+04	3.80605e-11
7.072246	1.82576e+04	3.82149e-11
7.121116	1.83374e+04	3.84225e-11
7.169987	1.82900e+04	3.83580e-11
7.201901	1.82414e+04	3.81431e-11
7.23282	1.82887e+04	3.82092e-11
7.280694	1.82887e+04	3.82092e-11
7.339537	1.83198e+04	3.82033e-11
7.379431	1.83198e+04	3.82033e-11
7.477172	1.83037e+04	3.81320e-11
7.488142	1.82576e+04	3.82149e-11
7.491135	1.82900e+04	3.83580e-11
7.573915	1.82887e+04	3.82092e-11
7.618796	1.82714e+04	3.79888e-11
7.618796	1.83025e+04	3.79836e-11
7.663677	1.82875e+04	3.80605e-11
7.695593	1.82875e+04	3.80605e-11
7.727508	1.82725e+04	3.81376e-11
7.776378	1.82588e+04	3.83642e-11
7.808293	1.82737e+04	3.82866e-11
7.856166	1.82253e+04	3.80710e-11
7.903043	1.82093e+04	3.79987e-11
7.951912	1.82704e+04	3.78401e-11
7.992804	1.83147e+04	3.74636e-11
8.017738	1.82554e+04	3.79169e-11
8.063616	1.82564e+04	3.80658e-11
8.095532	1.83336e+04	3.79783e-11
8.144402	1.82564e+04	3.80658e-11
8.183299	1.82725e+04	3.81376e-11
8.241147	1.82737e+04	3.82866e-11
8.276055	1.82404e+04	3.79938e-11
8.309963	1.82725e+04	3.81376e-11
8.412691	1.82750e+04	3.84357e-11
8.413688	1.82576e+04	3.82149e-11
8.482506	1.82576e+04	3.82149e-11
8.482506	1.82725e+04	3.81376e-11
8.517413	1.82404e+04	3.79938e-11
8.572268	1.82725e+04	3.81376e-11
8.592215	1.82253e+04	3.80710e-11
8.64308	1.82404e+04	3.79938e-11
8.672003	1.83062e+04	3.84292e-11
8.719877	1.83037e+04	3.81320e-11
8.751792	1.82564e+04	3.80658e-11
8.799665	1.82725e+04	3.81376e-11
8.848534	1.82276e+04	3.83702e-11
8.897406	1.82439e+04	3.84420e-11
8.930318	1.82439e+04	3.84420e-11
8.960239	1.82576e+04	3.82149e-11
9.008112	1.82426e+04	3.82925e-11
9.042022	1.82426e+04	3.82925e-11
9.0879	1.82588e+04	3.83642e-11
9.135773	1.82588e+04	3.83642e-11
9.181651	1.82276e+04	3.83702e-11
9.223541	1.82564e+04	3.80658e-11
9.247477	1.82854e+04	3.77636e-11
9.35918	1.82564e+04	3.80658e-11
9.397081	1.82564e+04	3.80658e-11
9.397081	1.82737e+04	3.82866e-11
9.409048	1.82714e+04	3.79888e-11
9.487839	1.82704e+04	3.78401e-11
9.51776	1.82725e+04	3.81376e-11
9.549678	1.82554e+04	3.79169e-11
9.583586	1.82714e+04	3.79888e-11
9.616498	1.82564e+04	3.80658e-11
9.664372	1.83015e+04	3.78354e-11
9.695289	1.82564e+04	3.80658e-11
9.75214	1.82737e+04	3.82866e-11
9.792033	1.82750e+04	3.84357e-11
9.823947	1.82887e+04	3.82092e-11
9.87182	1.82714e+04	3.79888e-11
9.908724	1.82725e+04	3.81376e-11
9.965572	1.82264e+04	3.82205e-11
10.009456	1.82414e+04	3.81431e-11
10.066305	1.82127e+04	3.84482e-11
10.094232	1.82140e+04	3.85984e-11
10.133129	1.82564e+04	3.80658e-11
10.17003	1.83025e+04	3.79836e-11
10.214911	1.83186e+04	3.80550e-11
10.252814	1.82875e+04	3.80605e-11
10.285727	1.82404e+04	3.79938e-11
10.326616	1.82414e+04	3.81431e-11
10.373492	1.82725e+04	3.81376e-11
10.400419	1.83037e+04	3.81320e-11
10.447295	1.82414e+04	3.81431e-11
10.480208	1.82887e+04	3.82092e-11
10.528081	1.82725e+04	3.81376e-11
10.559996	1.82875e+04	3.80605e-11
10.607869	1.83049e+04	3.82805e-11
10.655742	1.82564e+04	3.80658e-11
10.698628	1.82404e+04	3.79938e-11
10.73553	1.83037e+04	3.81320e-11
10.768443	1.82887e+04	3.82092e-11
10.816317	1.83211e+04	3.83516e-11
10.848232	1.83348e+04	3.81262e-11
10.903087	1.82875e+04	3.80605e-11
10.963925	1.83037e+04	3.81320e-11
10.981877	1.82887e+04	3.82092e-11
11.036732	1.82725e+04	3.81376e-11
11.100563	1.82253e+04	3.80710e-11
11.146441	1.82714e+04	3.79888e-11
11.146441	1.83336e+04	3.79783e-11
11.197307	1.83025e+04	3.79836e-11
11.239195	1.82394e+04	3.78447e-11
11.324968	1.82875e+04	3.80605e-11
11.324968	1.83037e+04	3.81320e-11
11.37683	1.82875e+04	3.80605e-11
11.392788	1.82554e+04	3.79169e-11
11.423706	1.82253e+04	3.80710e-11
11.471579	1.82564e+04	3.80658e-11
11.519451	1.83037e+04	3.81320e-11
11.551366	1.82887e+04	3.82092e-11
11.601235	1.82093e+04	3.79987e-11
11.632152	1.83049e+04	3.82805e-11
11.688005	1.83198e+04	3.82033e-11
11.712939	1.82725e+04	3.81376e-11
11.759815	1.82725e+04	3.81376e-11
11.807688	1.82887e+04	3.82092e-11
11.839603	1.83049e+04	3.82805e-11
11.916399	1.83659e+04	3.81203e-11
11.920389	1.83186e+04	3.80550e-11
11.984219	1.82394e+04	3.78447e-11
12.004166	1.82414e+04	3.81431e-11
12.127838	1.82875e+04	3.80605e-11
12.142798	1.83037e+04	3.81320e-11
12.142798	1.82426e+04	3.82925e-11
12.18768	1.83186e+04	3.80550e-11
12.210619	1.82253e+04	3.80710e-11
12.269463	1.82127e+04	3.84482e-11
12.328306	1.82887e+04	3.82092e-11
12.340276	1.82714e+04	3.79888e-11
12.384159	1.82414e+04	3.81431e-11
12.416074	1.82737e+04	3.82866e-11
12.463947	1.82887e+04	3.82092e-11
12.495862	1.83037e+04	3.81320e-11
12.543735	1.82887e+04	3.82092e-11
12.575651	1.83049e+04	3.82805e-11
12.62851	1.82875e+04	3.80605e-11
12.672395	1.83025e+04	3.79836e-11
12.70431	1.82864e+04	3.79120e-11
12.752184	1.83175e+04	3.79069e-11
12.784098	1.83165e+04	3.77590e-11
12.853912	1.83647e+04	3.79728e-11
12.864884	1.82887e+04	3.82092e-11
12.917743	1.83037e+04	3.81320e-11
12.963622	1.82704e+04	3.78401e-11
13.050392	1.83198e+04	3.82033e-11
13.050392	1.82887e+04	3.82092e-11
13.113226	1.82887e+04	3.82092e-11
13.124196	1.82900e+04	3.83580e-11
13.16409	1.83062e+04	3.84292e-11
13.249863	1.82900e+04	3.83580e-11
13.258839	1.83389e+04	3.85709e-11
13.279783	1.83186e+04	3.80550e-11
13.327658	1.82887e+04	3.82092e-11
13.36057	1.82900e+04	3.83580e-11
13.409439	1.83348e+04	3.81262e-11
13.440359	1.83186e+04	3.80550e-11
13.488231	1.83198e+04	3.82033e-11
13.546077	1.83336e+04	3.79783e-11
13.56802	1.82864e+04	3.79120e-11
13.615892	1.82725e+04	3.81376e-11
13.648806	1.82875e+04	3.80605e-11
13.69568	1.83025e+04	3.79836e-11
13.730588	1.82854e+04	3.77636e-11
13.778462	1.82864e+04	3.79120e-11
13.878196	1.83175e+04	3.79069e-11
13.919088	1.83049e+04	3.82805e-11
13.95599	1.81953e+04	3.82260e-11
13.984913	1.82564e+04	3.80658e-11
13.985914	1.82875e+04	3.80605e-11
14.028797	1.83198e+04	3.82033e-11
14.071683	1.83037e+04	3.81320e-11
14.132523	1.83497e+04	3.80494e-11
14.156458	1.83348e+04	3.81262e-11
14.192363	1.83211e+04	3.83516e-11
14.223281	1.82737e+04	3.82866e-11
14.272152	1.82737e+04	3.82866e-11
14.304067	1.82414e+04	3.81431e-11
14.352939	1.82864e+04	3.79120e-11
14.383856	1.82725e+04	3.81376e-11
14.431728	1.83025e+04	3.79836e-11
14.480599	1.83336e+04	3.79783e-11
14.511517	1.82875e+04	3.80605e-11
14.562383	1.82576e+04	3.82149e-11
14.5933	1.83037e+04	3.81320e-11
14.640176	1.83037e+04	3.81320e-11
14.672091	1.83025e+04	3.79836e-11
14.720961	1.82725e+04	3.81376e-11
14.796761	1.82564e+04	3.80658e-11
14.847626	1.82714e+04	3.79888e-11
14.881536	1.82864e+04	3.79120e-11
14.881536	1.83037e+04	3.81320e-11
14.945367	1.83186e+04	3.80550e-11
14.962321	1.82864e+04	3.79120e-11
15.066046	1.83198e+04	3.82033e-11
15.066046	1.82725e+04	3.81376e-11
15.087988	1.83186e+04	3.80550e-11
15.135863	1.82875e+04	3.80605e-11
15.167777	1.82576e+04	3.82149e-11
15.215649	1.82426e+04	3.82925e-11
15.247565	1.83348e+04	3.81262e-11
15.295438	1.83037e+04	3.81320e-11
15.345305	1.82725e+04	3.81376e-11
15.404153	1.83037e+04	3.81320e-11
15.424097	1.82564e+04	3.80658e-11
15.461996	1.82564e+04	3.80658e-11
15.503886	1.83348e+04	3.81262e-11
15.5358	1.83025e+04	3.79836e-11
15.584672	1.82564e+04	3.80658e-11
15.651494	1.82554e+04	3.79169e-11
15.664459	1.82714e+04	3.79888e-11
15.729287	1.83659e+04	3.81203e-11
15.759208	1.83686e+04	3.84158e-11
15.854954	1.83361e+04	3.82743e-11
15.881884	1.83497e+04	3.80494e-11
15.881884	1.83497e+04	3.80494e-11
15.932748	1.82887e+04	3.82092e-11
15.967656	1.82737e+04	3.82866e-11
16.038468	1.82900e+04	3.83580e-11
16.038468	1.83037e+04	3.81320e-11
16.122245	1.82737e+04	3.82866e-11
16.122245	1.82439e+04	3.84420e-11
16.160145	1.82576e+04	3.82149e-11
16.208019	1.82714e+04	3.79888e-11
16.251902	1.83049e+04	3.82805e-11
16.328697	1.82887e+04	3.82092e-11
16.330692	1.82426e+04	3.82925e-11
16.374576	1.83198e+04	3.82033e-11
16.453367	1.83198e+04	3.82033e-11
16.453367	1.83211e+04	3.83516e-11
16.518196	1.82714e+04	3.79888e-11
16.528169	1.82887e+04	3.82092e-11
16.576043	1.82737e+04	3.82866e-11
16.607958	1.83049e+04	3.82805e-11
16.675778	1.82900e+04	3.83580e-11
16.68974	1.82414e+04	3.81431e-11
16.736617	1.83025e+04	3.79836e-11
16.786484	1.82253e+04	3.80710e-11
16.826378	1.82426e+04	3.82925e-11
16.884224	1.82253e+04	3.80710e-11
17.131569	1.83037e+04	3.81320e-11
17.132566	1.83025e+04	3.79836e-11
17.132566	1.83037e+04	3.81320e-11
17.132566	1.83497e+04	3.80494e-11
17.132566	1.83037e+04	3.81320e-11
17.132566	1.82414e+04	3.81431e-11
17.220333	1.82900e+04	3.83580e-11
17.220333	1.82588e+04	3.83642e-11
17.295134	1.82414e+04	3.81431e-11
17.328048	1.82253e+04	3.80710e-11
17.328048	1.82576e+04	3.82149e-11
17.401853	1.83037e+04	3.81320e-11
17.401853	1.82887e+04	3.82092e-11
17.439751	1.82725e+04	3.81376e-11
17.493609	1.82887e+04	3.82092e-11
17.520538	1.83198e+04	3.82033e-11
17.55345	1.83497e+04	3.80494e-11
17.600326	1.83336e+04	3.79783e-11
17.648199	1.83037e+04	3.81320e-11
17.683107	1.83175e+04	3.79069e-11
17.743945	1.82564e+04	3.80658e-11
17.759903	1.82875e+04	3.80605e-11
17.807776	1.82887e+04	3.82092e-11
17.839691	1.83361e+04	3.82743e-11
17.892551	1.82601e+04	3.85136e-11
17.947405	1.82576e+04	3.82149e-11
17.977327	1.83361e+04	3.82743e-11
18.030186	1.83037e+04	3.81320e-11
18.072075	1.82887e+04	3.82092e-11
18.107979	1.82601e+04	3.85136e-11
18.154856	1.83062e+04	3.84292e-11
18.190761	1.83186e+04	3.80550e-11
18.260575	1.82414e+04	3.81431e-11
18.28152	1.82588e+04	3.83642e-11
18.311441	1.82276e+04	3.83702e-11
18.393223	1.82276e+04	3.83702e-11
18.393223	1.82725e+04	3.81376e-11
18.41716	1.83015e+04	3.78354e-11
18.476004	1.82714e+04	3.79888e-11
18.495951	1.82564e+04	3.80658e-11
18.544821	1.82253e+04	3.80710e-11
18.591696	1.82875e+04	3.80605e-11
18.637586	1.83175e+04	3.79069e-11
18.671495	1.82725e+04	3.81376e-11
18.721365	1.82426e+04	3.82925e-11
18.75328	1.82725e+04	3.81376e-11
18.803148	1.82900e+04	3.83580e-11
18.834065	1.82576e+04	3.82149e-11
18.879943	1.82714e+04	3.79888e-11
18.914851	1.82864e+04	3.79120e-11
18.974692	1.82714e+04	3.79888e-11
18.992647	1.83348e+04	3.81262e-11
19.049493	1.83486e+04	3.79018e-11
19.071435	1.83348e+04	3.81262e-11
19.163192	1.82725e+04	3.81376e-11
19.243977	1.83025e+04	3.79836e-11
19.243977	1.82725e+04	3.81376e-11
19.275893	1.82576e+04	3.82149e-11
19.279883	1.82426e+04	3.82925e-11
19.344711	1.82900e+04	3.83580e-11
19.368648	1.82887e+04	3.82092e-11
19.41652	1.82737e+04	3.82866e-11
19.493318	1.83186e+04	3.80550e-11
19.510272	1.82875e+04	3.80605e-11
19.535206	1.83225e+04	3.85002e-11
19.568119	1.82725e+04	3.81376e-11
19.616988	1.82404e+04	3.79938e-11
19.681817	1.82714e+04	3.79888e-11
19.695779	1.82725e+04	3.81376e-11
19.743653	1.83025e+04	3.79836e-11
19.776566	1.83186e+04	3.80550e-11
19.889267	1.83175e+04	3.79069e-11
19.889267	1.83037e+04	3.81320e-11
19.913203	1.83198e+04	3.82033e-11
19.939134	1.83186e+04	3.80550e-11
19.985013	1.82887e+04	3.82092e-11
20.031888	1.82887e+04	3.82092e-11
20.063803	1.82103e+04	3.81484e-11
20.151573	1.82554e+04	3.79169e-11
20.151573	1.82864e+04	3.79120e-11
20.194457	1.82714e+04	3.79888e-11
20.225375	1.82875e+04	3.80605e-11
20.287212	1.82875e+04	3.80605e-11
20.337078	1.82714e+04	3.79888e-11
20.372983	1.82544e+04	3.77681e-11
20.429833	1.83037e+04	3.81320e-11
20.463743	1.83198e+04	3.82033e-11
20.486683	1.82576e+04	3.82149e-11
20.537547	1.82725e+04	3.81376e-11
20.595394	1.82714e+04	3.79888e-11
20.624317	1.82875e+04	3.80605e-11
20.63928	1.82875e+04	3.80605e-11
20.688148	1.83037e+04	3.81320e-11
20.738017	1.83037e+04	3.81320e-11
20.768934	1.83186e+04	3.80550e-11
20.848722	1.83198e+04	3.82033e-11
20.848722	1.82704e+04	3.78401e-11
20.931502	1.82704e+04	3.78401e-11
20.931502	1.82900e+04	3.83580e-11
20.987354	1.82725e+04	3.81376e-11
21.0083	1.83175e+04	3.79069e-11
21.056172	1.83062e+04	3.84292e-11
21.091079	1.82900e+04	3.83580e-11
21.165881	1.82725e+04	3.81376e-11
21.188822	1.82576e+04	3.82149e-11
21.265617	1.82737e+04	3.82866e-11
21.266614	1.83186e+04	3.80550e-11
21.310498	1.82426e+04	3.82925e-11
21.39228	1.82404e+04	3.79938e-11
21.393278	1.83037e+04	3.81320e-11
21.52792	1.82414e+04	3.81431e-11
21.528919	1.82404e+04	3.79938e-11
21.528919	1.83025e+04	3.79836e-11
21.552854	1.82875e+04	3.80605e-11
21.613693	1.83037e+04	3.81320e-11
21.655583	1.82564e+04	3.80658e-11
21.664559	1.82714e+04	3.79888e-11
21.713429	1.82887e+04	3.82092e-11
21.768283	1.83361e+04	3.82743e-11
21.792221	1.83361e+04	3.82743e-11
21.846078	1.82714e+04	3.79888e-11
21.872008	1.83037e+04	3.81320e-11
21.921877	1.82576e+04	3.82149e-11
21.95778	1.82564e+04	3.80658e-11
21.999671	1.83336e+04	3.79783e-11
22.04854	1.82887e+04	3.82092e-11
22.081453	1.82576e+04	3.82149e-11
22.130323	1.83049e+04	3.82805e-11
22.159247	1.82264e+04	3.82205e-11
22.231057	1.82887e+04	3.82092e-11
22.240033	1.82900e+04	3.83580e-11
22.290897	1.83037e+04	3.81320e-11
22.371683	1.83186e+04	3.80550e-11
22.371683	1.82576e+04	3.82149e-11
22.461445	1.82900e+04	3.83580e-11
22.461445	1.82264e+04	3.82205e-11
22.587115	1.82414e+04	3.81431e-11
22.587115	1.83198e+04	3.82033e-11
22.587115	1.82725e+04	3.81376e-11
22.629001	1.82875e+04	3.80605e-11
22.67089	1.82414e+04	3.81431e-11
22.731729	1.83198e+04	3.82033e-11
22.773618	1.83186e+04	3.80550e-11
22.806531	1.83198e+04	3.82033e-11
22.831464	1.82414e+04	3.81431e-11
22.863379	1.82887e+04	3.82092e-11
22.895295	1.83361e+04	3.82743e-11
22.944165	1.82564e+04	3.80658e-11
22.993035	1.82414e+04	3.81431e-11
23.025949	1.82725e+04	3.81376e-11
23.071827	1.82875e+04	3.80605e-11
23.123689	1.82900e+04	3.83580e-11
23.151615	1.82887e+04	3.82092e-11
23.184528	1.83186e+04	3.80550e-11
23.231404	1.82864e+04	3.79120e-11
23.279276	1.82864e+04	3.79120e-11
23.312189	1.83225e+04	3.85002e-11
