Timestamp	R_0	C_0
4.528944	2.34108e+05	1.24634e-10
4.575819	2.34108e+05	1.24634e-10
4.607734	2.34108e+05	1.24634e-10
4.655606	2.34108e+05	1.24634e-10
4.688518	2.34108e+05	1.24634e-10
4.73639	2.34108e+05	1.24634e-10
4.788252	2.34108e+05	1.24634e-10
4.905939	2.34108e+05	1.24634e-10
4.941844	2.34108e+05	1.24634e-10
4.941844	2.34108e+05	1.24634e-10
4.948825	2.34108e+05	1.24634e-10
4.976751	2.34108e+05	1.24634e-10
5.023627	2.34108e+05	1.24634e-10
5.055541	2.34024e+05	1.24652e-10
5.105409	2.34108e+05	1.24634e-10
5.152286	2.34108e+05	1.24634e-10
5.184198	2.34108e+05	1.24634e-10
5.232071	2.34108e+05	1.24634e-10
5.263986	2.34108e+05	1.24634e-10
5.336792	2.34108e+05	1.24634e-10
5.38666	2.34108e+05	1.24634e-10
5.46146	2.34108e+05	1.24634e-10
5.462459	2.34108e+05	1.24634e-10
5.472431	2.34108e+05	1.24634e-10
5.520305	2.34108e+05	1.24634e-10
5.552219	2.34108e+05	1.24634e-10
5.601089	2.34108e+05	1.24634e-10
5.633005	2.34108e+05	1.24634e-10
5.679879	2.34024e+05	1.24652e-10
5.740717	2.34108e+05	1.24634e-10
5.762659	2.34024e+05	1.24652e-10
5.80754	2.34024e+05	1.24652e-10
5.840452	2.34108e+05	1.24634e-10
5.888324	2.34024e+05	1.24652e-10
5.920239	2.34108e+05	1.24634e-10
6.018008	2.34108e+05	1.24634e-10
6.02197	2.34108e+05	1.24634e-10
6.063859	2.34108e+05	1.24634e-10
6.11173	2.34108e+05	1.24634e-10
6.128685	2.34108e+05	1.24634e-10
6.175559	2.34108e+05	1.24634e-10
6.208472	2.34108e+05	1.24634e-10
6.276291	2.34108e+05	1.24634e-10
6.305215	2.34108e+05	1.24634e-10
6.336133	2.34108e+05	1.24634e-10
6.384005	2.34108e+05	1.24634e-10
6.422901	2.34108e+05	1.24634e-10
6.488726	2.34108e+05	1.24634e-10
6.57749	2.34108e+05	1.24634e-10
6.608408	2.34108e+05	1.24634e-10
6.609405	2.34108e+05	1.24634e-10
6.624365	2.34108e+05	1.24634e-10
6.672238	2.34108e+05	1.24634e-10
6.704154	2.34108e+05	1.24634e-10
6.752025	2.34108e+05	1.24634e-10
6.78394	2.34108e+05	1.24634e-10
6.831814	2.34108e+05	1.24634e-10
6.879685	2.34108e+05	1.24634e-10
6.911601	2.34108e+05	1.24634e-10
6.960471	2.34108e+05	1.24634e-10
6.992385	2.34108e+05	1.24634e-10
7.044247	2.34108e+05	1.24634e-10
7.072174	2.34108e+05	1.24634e-10
7.137998	2.34108e+05	1.24634e-10
7.201828	2.34108e+05	1.24634e-10
7.210803	2.34108e+05	1.24634e-10
7.275632	2.34108e+05	1.24634e-10
7.320513	2.34108e+05	1.24634e-10
7.328491	2.34108e+05	1.24634e-10
7.360407	2.34108e+05	1.24634e-10
7.409276	2.34108e+05	1.24634e-10
7.440194	2.34108e+05	1.24634e-10
7.495047	2.34108e+05	1.24634e-10
7.535939	2.34108e+05	1.24634e-10
7.567853	2.34108e+05	1.24634e-10
7.615726	2.34108e+05	1.24634e-10
7.654623	2.34108e+05	1.24634e-10
7.710473	2.34108e+05	1.24634e-10
7.750367	2.34108e+05	1.24634e-10
7.793256	2.34108e+05	1.24634e-10
7.862072	2.34108e+05	1.24634e-10
7.870049	2.34108e+05	1.24634e-10
7.903958	2.34108e+05	1.24634e-10
7.935873	2.34024e+05	1.24652e-10
7.983746	2.34108e+05	1.24634e-10
8.017656	2.34108e+05	1.24634e-10
8.064531	2.34108e+05	1.24634e-10
8.111407	2.34108e+05	1.24634e-10
8.144318	2.34108e+05	1.24634e-10
8.192197	2.34108e+05	1.24634e-10
8.224106	2.34108e+05	1.24634e-10
8.274972	2.34108e+05	1.24634e-10
8.348774	2.34108e+05	1.24634e-10
8.380689	2.34108e+05	1.24634e-10
8.446515	2.34108e+05	1.24634e-10
8.446515	2.34108e+05	1.24634e-10
8.480424	2.34108e+05	1.24634e-10
8.51234	2.34108e+05	1.24634e-10
8.560211	2.34108e+05	1.24634e-10
8.592127	2.34108e+05	1.24634e-10
8.639998	2.34024e+05	1.24652e-10
8.687872	2.34108e+05	1.24634e-10
8.720785	2.34024e+05	1.24652e-10
8.769654	2.34024e+05	1.24652e-10
8.800571	2.34108e+05	1.24634e-10
8.848445	2.34108e+05	1.24634e-10
8.893325	2.34108e+05	1.24634e-10
8.928232	2.34108e+05	1.24634e-10
9.012009	2.34108e+05	1.24634e-10
9.040932	2.34108e+05	1.24634e-10
9.097781	2.34108e+05	1.24634e-10
9.122714	2.34108e+05	1.24634e-10
9.136679	2.34108e+05	1.24634e-10
9.168592	2.34108e+05	1.24634e-10
9.215467	2.34186e+05	1.24653e-10
9.274312	2.34108e+05	1.24634e-10
9.296253	2.34108e+05	1.24634e-10
9.344125	2.34108e+05	1.24634e-10
9.37604	2.34024e+05	1.24652e-10
9.431891	2.34108e+05	1.24634e-10
9.455827	2.34024e+05	1.24652e-10
9.560549	2.34024e+05	1.24652e-10
9.566538	2.34108e+05	1.24634e-10
9.607424	2.34108e+05	1.24634e-10
9.649313	2.34102e+05	1.24671e-10
9.664273	2.34108e+05	1.24634e-10
9.712145	2.34186e+05	1.24653e-10
9.744061	2.34108e+05	1.24634e-10
9.79293	2.34186e+05	1.24653e-10
9.839805	2.34102e+05	1.24671e-10
9.871719	2.34108e+05	1.24634e-10
9.925577	2.34186e+05	1.24653e-10
9.995391	2.34186e+05	1.24653e-10
10.080167	2.34108e+05	1.24634e-10
10.080167	2.34186e+05	1.24653e-10
10.094129	2.34108e+05	1.24634e-10
10.128038	2.34024e+05	1.24652e-10
10.159953	2.34186e+05	1.24653e-10
10.207827	2.34024e+05	1.24652e-10
10.239742	2.34024e+05	1.24652e-10
10.287613	2.34024e+05	1.24652e-10
10.319527	2.34024e+05	1.24652e-10
10.3674	2.34108e+05	1.24634e-10
10.428238	2.34024e+05	1.24652e-10
10.454169	2.34108e+05	1.24634e-10
10.578838	2.34108e+05	1.24634e-10
10.579836	2.34024e+05	1.24652e-10
10.579836	2.34102e+05	1.24671e-10
10.607761	2.34108e+05	1.24634e-10
10.655633	2.34024e+05	1.24652e-10
10.704504	2.34108e+05	1.24634e-10
10.735421	2.34024e+05	1.24652e-10
10.78429	2.34108e+05	1.24634e-10
10.822192	2.34024e+05	1.24652e-10
10.864078	2.34024e+05	1.24652e-10
10.895996	2.34024e+05	1.24652e-10
10.943867	2.34024e+05	1.24652e-10
10.993734	2.34024e+05	1.24652e-10
11.024651	2.34024e+05	1.24652e-10
11.082498	2.34024e+05	1.24652e-10
11.141343	2.34024e+05	1.24652e-10
11.16129	2.34024e+05	1.24652e-10
11.230103	2.34024e+05	1.24652e-10
11.232101	2.34024e+05	1.24652e-10
11.279971	2.34024e+05	1.24652e-10
11.311886	2.34108e+05	1.24634e-10
11.364746	2.34024e+05	1.24652e-10
11.393671	2.34108e+05	1.24634e-10
11.439546	2.34024e+05	1.24652e-10
11.471461	2.34024e+05	1.24652e-10
11.520332	2.34024e+05	1.24652e-10
11.601124	2.34024e+05	1.24652e-10
11.669933	2.34024e+05	1.24652e-10
11.669933	2.34024e+05	1.24652e-10
11.679907	2.34024e+05	1.24652e-10
11.727779	2.34024e+05	1.24652e-10
11.759694	2.34024e+05	1.24652e-10
11.807566	2.34024e+05	1.24652e-10
11.839481	2.34024e+05	1.24652e-10
11.888351	2.34024e+05	1.24652e-10
11.947194	2.34024e+05	1.24652e-10
11.968139	2.34024e+05	1.24652e-10
12.021996	2.34024e+05	1.24652e-10
12.067873	2.34024e+05	1.24652e-10
12.110761	2.34024e+05	1.24652e-10
12.159629	2.34108e+05	1.24634e-10
12.175588	2.34024e+05	1.24652e-10
12.225456	2.34108e+05	1.24634e-10
12.255374	2.34024e+05	1.24652e-10
12.304245	2.34108e+05	1.24634e-10
12.336159	2.34024e+05	1.24652e-10
12.384032	2.34024e+05	1.24652e-10
12.415948	2.34024e+05	1.24652e-10
12.557571	2.34024e+05	1.24652e-10
12.557571	2.34024e+05	1.24652e-10
12.557571	2.34024e+05	1.24652e-10
12.591479	2.34024e+05	1.24652e-10
12.623395	2.34024e+05	1.24652e-10
12.671267	2.34108e+05	1.24634e-10
12.70418	2.34024e+05	1.24652e-10
12.752053	2.34102e+05	1.24671e-10
12.799924	2.34108e+05	1.24634e-10
12.831839	2.34186e+05	1.24653e-10
12.888688	2.34108e+05	1.24634e-10
13.000393	2.34102e+05	1.24671e-10
13.042279	2.34108e+05	1.24634e-10
13.042279	2.34108e+05	1.24634e-10
13.042279	2.34108e+05	1.24634e-10
13.088159	2.34024e+05	1.24652e-10
13.120073	2.34024e+05	1.24652e-10
13.167945	2.34024e+05	1.24652e-10
13.200858	2.34024e+05	1.24652e-10
13.247732	2.34024e+05	1.24652e-10
13.284636	2.34108e+05	1.24634e-10
13.426257	2.34024e+05	1.24652e-10
13.427256	2.34024e+05	1.24652e-10
13.427256	2.34024e+05	1.24652e-10
13.456178	2.34024e+05	1.24652e-10
13.488093	2.34024e+05	1.24652e-10
13.535965	2.34024e+05	1.24652e-10
13.56788	2.34024e+05	1.24652e-10
13.615753	2.34024e+05	1.24652e-10
13.663626	2.34024e+05	1.24652e-10
13.69554	2.34108e+05	1.24634e-10
13.754385	2.34024e+05	1.24652e-10
13.830197	2.34024e+05	1.24652e-10
13.862098	2.34024e+05	1.24652e-10
13.863095	2.34024e+05	1.24652e-10
13.903987	2.34024e+05	1.24652e-10
13.951858	2.34024e+05	1.24652e-10
13.983773	2.34024e+05	1.24652e-10
14.031646	2.34024e+05	1.24652e-10
14.064558	2.34024e+05	1.24652e-10
14.125396	2.34024e+05	1.24652e-10
14.216155	2.34024e+05	1.24652e-10
14.216155	2.34024e+05	1.24652e-10
14.247073	2.34108e+05	1.24634e-10
14.273004	2.34024e+05	1.24652e-10
14.319879	2.34108e+05	1.24634e-10
14.35678	2.34024e+05	1.24652e-10
14.399665	2.34108e+05	1.24634e-10
14.431582	2.34024e+05	1.24652e-10
14.481449	2.34108e+05	1.24634e-10
14.546277	2.34024e+05	1.24652e-10
14.572207	2.34108e+05	1.24634e-10
14.635041	2.34024e+05	1.24652e-10
14.640026	2.34024e+05	1.24652e-10
14.687899	2.34024e+05	1.24652e-10
14.719814	2.34024e+05	1.24652e-10
14.768683	2.34024e+05	1.24652e-10
14.815559	2.34024e+05	1.24652e-10
14.847475	2.34024e+05	1.24652e-10
14.895347	2.34024e+05	1.24652e-10
14.928259	2.34024e+05	1.24652e-10
14.976132	2.34186e+05	1.24653e-10
15.00805	2.34108e+05	1.24634e-10
15.074869	2.34108e+05	1.24634e-10
15.115762	2.34024e+05	1.24652e-10
15.161639	2.34108e+05	1.24634e-10
15.18358	2.34186e+05	1.24653e-10
15.216493	2.34024e+05	1.24652e-10
15.263368	2.34186e+05	1.24653e-10
15.296282	2.34024e+05	1.24652e-10
15.346148	2.34024e+05	1.24652e-10
15.392026	2.34108e+05	1.24634e-10
15.42394	2.34024e+05	1.24652e-10
15.47281	2.34024e+05	1.24652e-10
15.507717	2.34024e+05	1.24652e-10
15.583515	2.34024e+05	1.24652e-10
15.592491	2.34024e+05	1.24652e-10
15.668289	2.34024e+05	1.24652e-10
15.679259	2.34024e+05	1.24652e-10
15.712172	2.34024e+05	1.24652e-10
15.760046	2.34108e+05	1.24634e-10
15.79196	2.34024e+05	1.24652e-10
15.839832	2.34108e+05	1.24634e-10
15.871748	2.34024e+05	1.24652e-10
15.91962	2.34024e+05	1.24652e-10
15.967493	2.34024e+05	1.24652e-10
15.999407	2.34024e+05	1.24652e-10
16.048278	2.34108e+05	1.24634e-10
16.199875	2.34108e+05	1.24634e-10
16.199875	2.34024e+05	1.24652e-10
16.199875	2.34024e+05	1.24652e-10
16.207852	2.34024e+05	1.24652e-10
16.255725	2.34024e+05	1.24652e-10
16.28764	2.34024e+05	1.24652e-10
16.341498	2.34024e+05	1.24652e-10
16.367429	2.34108e+05	1.24634e-10
16.4153	2.34024e+05	1.24652e-10
16.456193	2.34108e+05	1.24634e-10
16.535979	2.34108e+05	1.24634e-10
16.535979	2.34108e+05	1.24634e-10
16.598812	2.34108e+05	1.24634e-10
16.623746	2.34024e+05	1.24652e-10
16.65566	2.34108e+05	1.24634e-10
16.703533	2.34108e+05	1.24634e-10
16.735449	2.34108e+05	1.24634e-10
16.787311	2.34108e+05	1.24634e-10
16.819225	2.34024e+05	1.24652e-10
16.864106	2.34108e+05	1.24634e-10
16.919957	2.34024e+05	1.24652e-10
16.951872	2.34024e+05	1.24652e-10
17.039947	2.34108e+05	1.24634e-10
17.067871	2.34024e+05	1.24652e-10
17.088815	2.34108e+05	1.24634e-10
17.103776	2.34108e+05	1.24634e-10
17.151648	2.34024e+05	1.24652e-10
17.201516	2.34108e+05	1.24634e-10
17.232433	2.34024e+05	1.24652e-10
17.279308	2.34108e+05	1.24634e-10
17.311223	2.34108e+05	1.24634e-10
17.407967	2.34186e+05	1.24653e-10
17.407967	2.34024e+05	1.24652e-10
17.448858	2.34108e+05	1.24634e-10
17.487753	2.34108e+05	1.24634e-10
17.519669	2.34108e+05	1.24634e-10
17.567541	2.34108e+05	1.24634e-10
17.599456	2.34024e+05	1.24652e-10
17.651318	2.34024e+05	1.24652e-10
17.680241	2.34024e+05	1.24652e-10
17.728114	2.34108e+05	1.24634e-10
17.779977	2.34024e+05	1.24652e-10
17.856771	2.34024e+05	1.24652e-10
17.90265	2.34108e+05	1.24634e-10
17.90265	2.34108e+05	1.24634e-10
17.935561	2.34024e+05	1.24652e-10
17.967476	2.34024e+05	1.24652e-10
18.015349	2.34186e+05	1.24653e-10
18.063221	2.34108e+05	1.24634e-10
18.096134	2.34108e+05	1.24634e-10
18.162956	2.34186e+05	1.24653e-10
18.252751	2.34108e+05	1.24634e-10
18.252751	2.34024e+05	1.24652e-10
18.274659	2.34108e+05	1.24634e-10
18.303581	2.34108e+05	1.24634e-10
18.353453	2.34024e+05	1.24652e-10
18.384367	2.34108e+05	1.24634e-10
18.431241	2.34024e+05	1.24652e-10
18.464154	2.34024e+05	1.24652e-10
18.512027	2.34024e+05	1.24652e-10
18.556907	2.34024e+05	1.24652e-10
18.623732	2.34024e+05	1.24652e-10
18.66562	2.34024e+05	1.24652e-10
18.712496	2.34108e+05	1.24634e-10
18.719475	2.34102e+05	1.24671e-10
18.751389	2.34186e+05	1.24653e-10
18.799262	2.34108e+05	1.24634e-10
18.832175	2.34186e+05	1.24653e-10
18.880047	2.34108e+05	1.24634e-10
18.92792	2.34108e+05	1.24634e-10
18.959834	2.34102e+05	1.24671e-10
19.007707	2.34108e+05	1.24634e-10
19.039625	2.34024e+05	1.24652e-10
19.087496	2.34024e+05	1.24652e-10
19.168282	2.34024e+05	1.24652e-10
19.168282	2.34024e+05	1.24652e-10
19.233107	2.34024e+05	1.24652e-10
19.248068	2.34024e+05	1.24652e-10
19.29694	2.34024e+05	1.24652e-10
19.327856	2.34024e+05	1.24652e-10
19.375728	2.34024e+05	1.24652e-10
19.407643	2.34024e+05	1.24652e-10
19.464491	2.34024e+05	1.24652e-10
19.546274	2.34186e+05	1.24653e-10
19.547271	2.34024e+05	1.24652e-10
19.612099	2.34024e+05	1.24652e-10
19.616088	2.34108e+05	1.24634e-10
19.66396	2.34102e+05	1.24671e-10
19.695875	2.34108e+05	1.24634e-10
19.743748	2.34108e+05	1.24634e-10
19.79561	2.34024e+05	1.24652e-10
19.824533	2.34102e+05	1.24671e-10
19.871408	2.34024e+05	1.24652e-10
19.903323	2.34102e+05	1.24671e-10
19.98012	2.34024e+05	1.24652e-10
20.000065	2.34024e+05	1.24652e-10
20.041954	2.34024e+05	1.24652e-10
20.079854	2.34024e+05	1.24652e-10
20.111768	2.34024e+05	1.24652e-10
20.170611	2.34024e+05	1.24652e-10
20.191555	2.34024e+05	1.24652e-10
20.23943	2.34024e+05	1.24652e-10
